rank,player,team,position,tier,on_ice_ga,rate,pct_in_tier,on_ice_xga60,ga_per60
118,Craig Smith,CHI,F,lo,36,0.2089,66.0,3.2,3.43
119,Mitchell Chaffee,TBL,F,lo,26,0.2089,65.0,2.76,2.2
120,Nathan MacKinnon,COL,F,hi,54,0.2089,59.0,2.5,2.14
121,Drew O'Connor,PIT,F,mid,45,0.2088,71.0,2.62,2.88
122,Leon Draisaitl,EDM,F,hi,68,0.2087,58.0,2.4,2.29
123,Vladimir Tarasenko,DET,F,mid,42,0.2086,70.0,2.58,2.32
124,Corey Perry,EDM,F,lo,41,0.2086,64.0,2.53,1.96
125,Roope Hintz,DAL,F,lo,39,0.2086,63.0,2.74,2.18
126,Teuvo Teravainen,CHI,F,mid,46,0.2083,69.0,2.44,3.0
127,Sam Reinhart,FLA,F,hi,51,0.2083,57.0,1.86,1.93
128,Matt Coronato,CGY,F,hi,33,0.2083,56.0,2.46,1.93
129,Alexey Toropchenko,STL,F,lo,25,0.2083,62.0,2.11,1.63
130,Kevin Hayes,PIT,F,lo,26,0.2082,61.0,2.45,2.94
131,Aleksander Barkov,FLA,F,mid,46,0.208,68.0,1.96,1.8
132,Cutter Gauthier,ANA,F,mid,33,0.2078,67.0,2.99,2.3
133,Jonathan Drouin,COL,F,lo,33,0.2078,60.0,2.74,3.17
134,Kirill Marchenko,CBJ,F,hi,41,0.2077,55.0,2.69,1.93
135,Zach Benson,BUF,F,lo,36,0.2077,59.0,2.25,2.64
136,Justin Brazeau,BOS,F,lo,25,0.2077,59.0,2.57,1.95
137,Ridly Greig,OTT,F,mid,52,0.2077,66.0,2.5,2.98
138,Casey Mittelstadt,COL,F,hi,61,0.2077,54.0,2.66,3.07
139,Alex Newhook,MTL,F,hi,53,0.2075,54.0,2.88,3.35
140,Jake Guentzel,TBL,F,hi,47,0.2073,53.0,2.61,2.08
141,Nikolaj Ehlers,WPG,F,lo,27,0.2073,58.0,2.33,1.54
142,Adam Fantilli,CBJ,F,hi,49,0.2072,52.0,2.94,2.55
143,Connor Zary,CGY,F,lo,26,0.2072,57.0,2.42,1.81
144,Sean Kuraly,CBJ,F,lo,32,0.2072,56.0,2.54,2.41
145,Ryan Poehling,PHI,F,lo,36,0.2072,55.0,2.06,2.49
146,Brandon Duhaime,WSH,F,lo,35,0.2068,54.0,2.28,2.09
147,Eeli Tolvanen,SEA,F,mid,35,0.2068,65.0,2.55,2.17
148,Taylor Hall,CAR,F,mid,54,0.2067,65.0,2.85,2.95
149,Charlie Coyle,BOS,F,mid,45,0.2067,64.0,2.49,2.61
150,Nick Schmaltz,?,F,hi,50,0.2066,51.0,2.5,2.53
151,Jonathan Marchessault,NSH,F,hi,51,0.2065,50.0,2.61,2.75
152,Eetu Luostarinen,FLA,F,mid,35,0.2064,63.0,2.17,1.63
153,Josh Anderson,MTL,F,mid,41,0.2063,62.0,2.87,2.61
154,Justin Danforth,CBJ,F,lo,29,0.2063,53.0,2.56,2.66
155,Shane Wright,SEA,F,lo,37,0.2062,52.0,2.74,2.62
156,Trent Frederic,BOS,F,lo,29,0.2062,51.0,2.55,2.56
157,Taylor Raddysh,WSH,F,mid,40,0.2062,61.0,2.37,2.95
158,Jake Evans,MTL,F,mid,40,0.2062,60.0,2.59,2.77
159,Dylan Guenther,?,F,lo,29,0.2061,50.0,2.56,2.14
160,Dawson Mercer,NJD,F,hi,41,0.206,49.0,2.4,1.89
161,Jason Robertson,DAL,F,hi,51,0.2059,48.0,2.6,2.55
162,Vincent Trocheck,NYR,F,hi,63,0.2058,47.0,2.85,2.78
163,Tanner Pearson,VGK,F,lo,36,0.2057,50.0,2.83,2.19
164,Aliaksei Protas,WSH,F,hi,40,0.2057,46.0,2.57,2.44
165,Matt Boldy,MIN,F,hi,50,0.2054,46.0,2.31,2.11
166,Warren Foegele,LAK,F,hi,28,0.2054,45.0,2.06,1.37
167,Brock Nelson,NYI,F,hi,43,0.2053,44.0,2.64,2.13
168,Mikko Rantanen,COL,F,hi,68,0.2053,43.0,2.71,2.38
169,Bobby McMann,TOR,F,mid,37,0.2053,59.0,2.57,2.0
170,Joel Farabee,PHI,F,mid,42,0.2052,58.0,2.42,2.58
171,Jack Eichel,VGK,F,hi,58,0.2051,42.0,2.61,2.18
172,Jack Roslovic,CAR,F,mid,61,0.2051,58.0,2.79,3.39
173,Viktor Arvidsson,EDM,F,lo,44,0.2051,49.0,2.4,2.52
174,Andrei Kuzmenko,CGY,F,lo,41,0.205,48.0,2.35,2.58
175,Cole Smith,NSH,F,lo,30,0.205,47.0,2.42,2.6
176,Noah Gregor,OTT,F,lo,27,0.205,46.0,2.5,3.31
177,Marco Kasper,DET,F,mid,39,0.2049,57.0,2.49,2.02
178,Mark Stone,VGK,F,mid,40,0.2049,56.0,2.45,2.18
179,Tomas Hertl,VGK,F,mid,48,0.2048,55.0,2.34,2.78
180,Artemi Panarin,NYR,F,hi,61,0.2047,41.0,2.75,2.81
181,Pavel Zacha,BOS,F,hi,51,0.2046,40.0,2.56,2.74
182,Ryan Nugent-Hopkins,EDM,F,mid,46,0.2046,54.0,2.3,2.48
183,Matt Duchene,DAL,F,hi,55,0.2046,39.0,2.92,2.6
184,Gabriel Vilardi,WPG,F,mid,45,0.2046,53.0,2.53,2.17
185,Lawson Crouse,?,F,mid,30,0.2044,52.0,2.22,1.91
186,Mikael Backlund,CGY,F,mid,34,0.2044,51.0,2.44,1.62
187,Jake DeBrusk,VAN,F,hi,49,0.2043,38.0,2.39,2.6
188,Joe Veleno,DET,F,lo,38,0.2043,45.0,2.65,3.01
189,Vladislav Namestnikov,WPG,F,mid,32,0.2041,50.0,2.36,1.65
190,Ryan Hartman,MIN,F,lo,32,0.204,44.0,2.34,2.12
191,Anthony Cirelli,TBL,F,hi,35,0.204,38.0,2.14,2.16
192,Fabian Zetterlund,SJS,F,hi,40,0.2038,37.0,2.93,1.99
193,Cole Caufield,MTL,F,hi,47,0.2037,36.0,3.09,2.47
194,Reilly Smith,NYR,F,mid,46,0.2036,50.0,2.59,2.57
195,Mats Zuccarello,MIN,F,hi,48,0.2034,35.0,2.49,2.44
196,Alex Ovechkin,WSH,F,lo,42,0.2033,43.0,3.08,2.48
197,Alex DeBrincat,DET,F,hi,45,0.2033,34.0,2.63,2.3
198,Ryan Donato,CHI,F,hi,51,0.2033,33.0,2.88,2.91
199,Barclay Goodrow,SJS,F,lo,51,0.2033,42.0,2.93,3.59
200,Brendan Gallagher,MTL,F,mid,43,0.2032,49.0,2.65,2.61
201,Nick Foligno,CHI,F,mid,45,0.2032,48.0,2.68,3.23
202,Tyler Toffoli,SJS,F,mid,55,0.2031,47.0,2.91,3.29
203,Kent Johnson,CBJ,F,lo,44,0.203,41.0,2.66,2.76
204,Ryan O'Reilly,NSH,F,hi,53,0.2028,32.0,2.56,2.96
205,Matthew Tkachuk,FLA,F,lo,38,0.2027,41.0,2.42,2.52
206,Quinton Byfield,LAK,F,hi,45,0.2027,31.0,2.02,1.95
207,Josh Norris,OTT,F,lo,30,0.2025,40.0,2.58,2.94
208,Ilya Mikheyev,CHI,F,mid,52,0.2024,46.0,2.31,2.92
209,Steven Stamkos,NSH,F,hi,59,0.2024,30.0,2.7,3.11
210,Martin Pospisil,CGY,F,mid,39,0.2024,45.0,2.52,2.28
211,Kirill Kaprizov,MIN,F,lo,36,0.202,39.0,2.13,2.15
212,Frederick Gaudreau,MIN,F,mid,48,0.202,44.0,2.28,2.74
213,Zachary Aston-Reese,CBJ,F,mid,38,0.2019,43.0,2.56,2.93
214,Alex Iafallo,WPG,F,lo,25,0.2019,38.0,2.05,1.4
215,Connor McDavid,EDM,F,hi,77,0.2019,29.0,2.39,2.92
216,Mason McTavish,ANA,F,mid,41,0.2019,42.0,3.17,2.51
217,Macklin Celebrini,SJS,F,hi,63,0.2019,29.0,2.88,3.18
218,Bryan Rust,PIT,F,mid,69,0.2018,42.0,3.19,3.75
219,Noah Cates,PHI,F,mid,35,0.2017,41.0,2.34,2.26
220,Will Smith,SJS,F,mid,50,0.2016,40.0,3.04,3.0
221,Jason Dickinson,CHI,F,lo,34,0.2016,37.0,2.5,2.91
222,Tye Kartye,SEA,F,lo,32,0.2015,36.0,2.27,3.65
223,Adam Lowry,WPG,F,mid,26,0.2015,39.0,2.3,1.36
224,Christian Dvorak,MTL,F,mid,40,0.2015,38.0,2.68,2.67
225,Nino Niederreiter,WPG,F,hi,37,0.2014,28.0,2.49,1.72
226,Nico Sturm,SJS,F,lo,27,0.2014,35.0,2.8,2.35
227,Trevor Zegras,ANA,F,lo,31,0.2014,34.0,3.27,2.92
228,Logan Stankoven,CAR,F,mid,49,0.2014,37.0,2.67,2.48
229,Valeri Nichushkin,COL,F,lo,28,0.2013,33.0,2.77,2.38
230,Martin Necas,CAR,F,hi,46,0.2012,27.0,2.55,2.54
231,Michael Amadio,OTT,F,mid,30,0.2011,36.0,2.31,1.89
232,Filip Chytil,NYR,F,lo,28,0.2011,32.0,2.83,2.43
233,Philip Tomasino,PIT,F,lo,26,0.201,32.0,2.62,2.65
234,David Pastrnak,BOS,F,hi,53,0.201,26.0,2.53,2.56
235,Lars Eller,WSH,F,mid,35,0.2009,35.0,2.31,2.46
236,Conor Garland,VAN,F,hi,36,0.2009,25.0,2.17,1.91
237,Claude Giroux,OTT,F,mid,43,0.2006,35.0,2.49,2.38
238,Sam Bennett,FLA,F,mid,58,0.2005,34.0,2.67,2.85
239,Ondrej Palat,NJD,F,mid,39,0.2004,33.0,2.75,2.67
240,Marat Khusnutdinov,MIN,F,lo,26,0.2004,31.0,2.29,2.07
241,Colton Sissons,NSH,F,lo,38,0.2003,30.0,2.26,2.9
242,Danton Heinen,VAN,F,lo,36,0.2003,29.0,2.5,2.43
243,Jordan Staal,CAR,F,mid,39,0.2002,32.0,2.27,2.03
244,Casey Cizikas,NYI,F,mid,38,0.2,31.0,2.39,2.48
245,Jean-Gabriel Pageau,NYI,F,mid,36,0.2,30.0,2.52,2.13
246,Elias Lindholm,BOS,F,mid,36,0.2,29.0,2.46,2.19
247,Nico Hischier,NJD,F,hi,36,0.2,24.0,2.42,2.02
248,Fedor Svechkov,NSH,F,lo,26,0.1999,28.0,2.59,3.37
249,Steven Lorentz,TOR,F,lo,25,0.1999,27.0,2.05,1.62
250,Nick Bjugstad,?,F,lo,31,0.1998,26.0,2.5,2.38
251,Andrew Mangiapane,WSH,F,mid,30,0.1997,28.0,2.19,1.75
252,Mika Zibanejad,NYR,F,mid,59,0.1996,27.0,2.78,2.99
253,Jamie Benn,DAL,F,mid,54,0.1996,27.0,2.98,2.56
254,Sean Couturier,PHI,F,hi,52,0.1992,23.0,2.43,2.81
255,Scott Laughton,PHI,F,mid,51,0.1991,26.0,2.18,2.91
256,Seth Jarvis,CAR,F,mid,45,0.1991,25.0,2.09,2.38
257,Alex Laferriere,LAK,F,hi,36,0.199,22.0,2.15,1.66
258,Drake Batherson,OTT,F,hi,40,0.1988,21.0,2.49,2.25
259,Vasily Podkolzin,EDM,F,mid,40,0.1987,24.0,2.09,2.44
260,Dylan Strome,WSH,F,hi,51,0.1985,21.0,2.97,2.68
261,Artturi Lehkonen,COL,F,hi,40,0.1984,20.0,2.54,2.08
262,Brayden Schenn,STL,F,hi,53,0.1983,19.0,2.5,2.42
263,Kevin Stenlund,?,F,mid,40,0.1982,23.0,2.39,2.53
264,Rickard Rakell,PIT,F,hi,73,0.198,18.0,2.74,3.44
265,Ty Dellandrea,SJS,F,lo,42,0.198,25.0,2.85,3.69
266,Tom Wilson,WSH,F,hi,44,0.1979,17.0,2.49,2.6
267,Matias Maccelli,?,F,lo,26,0.1978,24.0,2.36,2.39
268,Jesper Boqvist,FLA,F,lo,43,0.1977,23.0,2.41,2.7
269,Nick Paul,TBL,F,hi,34,0.1974,16.0,2.41,1.74
270,Pavel Dorofeyev,VGK,F,hi,52,0.1973,15.0,2.29,2.49
271,Alex Tuch,BUF,F,hi,43,0.1972,14.0,2.66,2.37
272,Tyler Bertuzzi,CHI,F,hi,48,0.1972,13.0,2.89,3.27
273,William Eklund,SJS,F,hi,55,0.1972,12.0,2.64,2.82
274,Michael Bunting,PIT,F,mid,39,0.1972,22.0,2.59,2.72
275,Erik Haula,NJD,F,lo,40,0.197,23.0,2.51,2.59
276,Jack Quinn,BUF,F,lo,41,0.197,22.0,2.82,3.02
277,Andrei Svechnikov,CAR,F,mid,53,0.1969,21.0,2.72,2.89
278,Morgan Geekie,BOS,F,hi,45,0.1969,12.0,2.47,2.47
279,Logan O'Connor,COL,F,mid,34,0.1968,20.0,1.81,2.11
280,Tim Stützle,OTT,F,hi,44,0.1967,11.0,2.27,2.45
281,Tyler Motte,DET,F,lo,25,0.1967,21.0,2.38,2.84
282,Nicolas Roy,VGK,F,lo,45,0.1967,20.0,2.48,2.27
283,Pontus Holmberg,TOR,F,lo,26,0.1966,19.0,2.18,1.46
284,Kyle Connor,WPG,F,hi,55,0.1965,10.0,2.53,2.1
285,Sam Steel,DAL,F,mid,40,0.1964,19.0,2.25,2.34
286,Carl Grundstrom,SJS,F,lo,33,0.1962,18.0,2.45,3.67
287,Teddy Blueger,VAN,F,mid,41,0.1961,19.0,2.45,2.6
288,Chandler Stephenson,SEA,F,hi,53,0.1961,9.0,3.03,3.08
289,Dylan Larkin,DET,F,hi,60,0.196,8.0,2.51,2.83
290,Sebastian Aho,CAR,F,hi,64,0.1957,7.0,2.46,3.24
291,Alexander Wennberg,SJS,F,mid,49,0.1956,18.0,2.73,2.7
292,Matty Beniers,SEA,F,hi,46,0.1955,6.0,2.5,2.31
293,Anze Kopitar,LAK,F,hi,49,0.1955,5.0,2.4,2.06
294,Dylan Holloway,STL,F,hi,30,0.1955,4.0,2.16,1.87
295,Frank Vatrano,ANA,F,hi,45,0.195,4.0,3.2,2.76
296,Brayden Point,TBL,F,hi,51,0.1949,3.0,2.81,2.4
297,J.T. Compher,DET,F,mid,33,0.1948,17.0,2.6,1.9
298,Jack Drury,CAR,F,lo,30,0.1947,17.0,2.31,2.22
299,Isac Lundeström,ANA,F,lo,34,0.1946,16.0,2.61,2.54
300,Owen Tippett,PHI,F,mid,47,0.1939,16.0,2.21,2.81
301,Kyle Palmieri,NYI,F,hi,56,0.1931,2.0,2.81,2.82
302,Bobby Brink,PHI,F,mid,50,0.1929,15.0,2.24,3.03
303,Anton Lundell,FLA,F,mid,35,0.1929,14.0,2.13,1.76
304,Gustav Nyquist,NSH,F,mid,48,0.1929,13.0,2.54,2.78
305,Dakota Joshua,VAN,F,lo,27,0.1927,15.0,2.44,2.43
306,Auston Matthews,TOR,F,mid,45,0.1926,12.0,2.55,2.26
307,Chris Kreider,NYR,F,lo,31,0.1924,14.0,2.8,2.37
308,Parker Kelly,COL,F,lo,29,0.1923,14.0,1.92,1.92
309,Leo Carlsson,ANA,F,mid,31,0.1922,12.0,2.81,2.02
310,Shane Pinto,OTT,F,mid,41,0.1921,11.0,2.35,2.36
311,John Tavares,TOR,F,hi,51,0.192,1.0,2.7,2.03
312,Mason Marchment,DAL,F,lo,34,0.1918,13.0,2.94,2.31
313,Barrett Hayton,?,F,mid,38,0.1915,10.0,2.32,2.22
314,Kasperi Kapanen,EDM,F,lo,44,0.1912,12.0,2.42,3.63
315,Noel Acciari,PIT,F,lo,45,0.1909,11.0,2.45,3.01
316,Nic Dowd,WSH,F,mid,40,0.1906,9.0,2.28,2.24
317,Logan Cooley,?,F,mid,38,0.1906,8.0,2.59,2.43
318,Peyton Krebs,BUF,F,mid,34,0.1905,7.0,2.59,2.2
319,Joel Armia,MTL,F,lo,37,0.1904,10.0,2.68,2.89
320,Mavrik Bourque,DAL,F,lo,29,0.1901,9.0,2.38,2.26
321,Kyle MacLean,NYI,F,lo,33,0.1898,8.0,2.39,2.63
322,Jeff Skinner,EDM,F,lo,36,0.1896,7.0,2.67,2.32
323,Lukas Reichel,CHI,F,lo,31,0.1896,6.0,2.96,2.54
324,Michael Carcone,?,F,lo,25,0.1894,5.0,2.54,3.13
325,Trevor Moore,LAK,F,mid,29,0.1894,6.0,2.29,1.8
326,John Beecher,BOS,F,lo,26,0.189,5.0,2.32,2.49
327,Brock Boeser,VAN,F,mid,44,0.1886,5.0,2.58,2.38
328,Sean Monahan,CBJ,F,lo,30,0.1884,4.0,2.53,2.26
329,Jared McCann,SEA,F,mid,40,0.1881,4.0,2.63,2.45
330,Robert Thomas,STL,F,mid,50,0.1874,4.0,2.6,2.21
331,Radek Faksa,STL,F,lo,26,0.1868,3.0,2.13,1.8
332,Yegor Sharangovich,CGY,F,mid,28,0.1862,3.0,2.42,1.66
333,Simon Holmstrom,NYI,F,mid,35,0.1857,2.0,2.56,2.05
334,Andrew Copp,DET,F,lo,25,0.1851,2.0,2.57,2.16
335,Jiri Kulich,BUF,F,lo,35,0.1848,1.0,2.79,3.02
336,Marcus Foligno,MIN,F,mid,30,0.183,1.0,1.93,1.98
