rank,player,team,position,tier,on_ice_ga,rate,pct_in_tier,on_ice_xga60,ga_per60
50,Eric Robinson,CAR,F,mid,42,0.216,87.0,2.41,2.44
51,Elias Pettersson,VAN,F,lo,37,0.216,84.0,2.18,2.4
52,Alex Killorn,ANA,F,mid,38,0.216,86.0,2.58,2.2
53,Jason Zucker,BUF,F,lo,37,0.2159,83.0,2.85,2.7
54,Brad Marchand,BOS,F,lo,40,0.2158,82.0,2.81,2.31
55,Nick Suzuki,MTL,F,hi,50,0.2157,86.0,2.96,2.47
56,Sidney Crosby,PIT,F,hi,75,0.2156,85.0,2.91,3.39
57,Kirby Dach,MTL,F,lo,42,0.2156,81.0,3.03,3.45
58,Stefan Noesen,NJD,F,mid,39,0.2156,85.0,2.42,2.46
59,Matthew Knies,TOR,F,hi,55,0.2155,84.0,2.46,2.32
60,Garnet Hathaway,PHI,F,lo,26,0.2153,80.0,2.02,2.28
61,Filip Forsberg,NSH,F,hi,66,0.2153,83.0,2.8,3.22
62,Connor Bedard,CHI,F,hi,58,0.2153,82.0,3.06,2.99
63,Patrick Maroon,CHI,F,lo,32,0.2149,79.0,3.19,2.79
64,J.T. Miller,NYR,F,mid,47,0.2144,84.0,2.6,2.67
65,Pius Suter,VAN,F,mid,47,0.2143,83.0,2.28,2.45
66,Adam Henrique,EDM,F,mid,37,0.2143,82.0,2.49,2.21
67,Jaden Schwartz,SEA,F,hi,55,0.2138,81.0,2.75,2.94
68,Brett Howden,VGK,F,mid,49,0.2137,81.0,2.54,2.6
69,Mathieu Olivier,CBJ,F,hi,44,0.2135,80.0,2.58,2.72
70,Keegan Kolesar,VGK,F,mid,41,0.2135,81.0,2.41,2.35
71,James van Riemsdyk,CBJ,F,lo,41,0.2134,78.0,2.73,3.29
72,Matvei Michkov,PHI,F,mid,56,0.2133,80.0,2.51,3.34
73,Bo Horvat,NYI,F,hi,48,0.2133,79.0,2.67,2.26
74,Kevin Fiala,LAK,F,hi,46,0.2132,79.0,2.08,2.18
75,Brandon Tanev,SEA,F,lo,42,0.2131,77.0,2.52,2.72
76,Evgeni Malkin,PIT,F,mid,42,0.213,79.0,2.91,2.75
77,Travis Konecny,PHI,F,hi,60,0.2129,78.0,2.54,2.81
78,Lucas Raymond,DET,F,hi,55,0.2129,77.0,2.45,2.78
79,Mason Appleton,WPG,F,mid,29,0.2128,78.0,2.51,1.81
80,Alexis Lafrenière,NYR,F,hi,68,0.2126,76.0,2.83,3.21
81,Ridly Greig,OTT,F,mid,52,0.2124,77.0,2.5,2.98
82,Frank Nazar,CHI,F,lo,28,0.2124,77.0,3.03,2.92
83,Jordan Kyrou,STL,F,hi,42,0.2123,75.0,2.4,1.82
84,Morgan Frost,PHI,F,mid,43,0.2121,76.0,2.21,2.68
85,William Nylander,TOR,F,hi,52,0.212,74.0,2.71,1.96
86,Justin Brazeau,BOS,F,lo,25,0.212,76.0,2.57,1.95
87,Pavel Buchnevich,STL,F,hi,56,0.2119,73.0,2.69,2.48
88,Wyatt Johnston,DAL,F,hi,60,0.2117,72.0,2.74,2.84
89,Paul Cotter,NJD,F,mid,45,0.2116,75.0,2.25,2.67
90,Nikolai Kovalenko,COL,F,lo,34,0.2116,75.0,2.66,3.09
91,Nathan Walker,STL,F,lo,27,0.2111,74.0,2.1,1.84
92,Troy Terry,ANA,F,hi,41,0.211,71.0,3.09,2.41
93,Mitch Marner,TOR,F,hi,55,0.211,71.0,2.53,2.18
94,Oliver Bjorkstrand,SEA,F,mid,32,0.2108,74.0,2.34,2.11
95,Aleksander Barkov,FLA,F,mid,46,0.2107,73.0,1.96,1.8
96,Ryan Poehling,PHI,F,lo,36,0.2106,73.0,2.06,2.49
97,Clayton Keller,?,F,hi,51,0.2106,70.0,2.47,2.37
98,Patrik Laine,MTL,F,lo,26,0.2106,72.0,2.99,2.79
99,Sam Reinhart,FLA,F,hi,51,0.2105,69.0,1.86,1.93
100,Gage Goncalves,TBL,F,lo,27,0.2105,71.0,2.42,2.15
101,Adrian Kempe,LAK,F,hi,45,0.2104,68.0,2.35,1.77
102,Adam Fantilli,CBJ,F,hi,49,0.2102,67.0,2.94,2.55
103,Josh Anderson,MTL,F,mid,41,0.2102,73.0,2.87,2.61
104,Dylan Guenther,?,F,lo,29,0.2101,70.0,2.56,2.14
105,Mitchell Chaffee,TBL,F,lo,26,0.2101,69.0,2.76,2.2
106,Marcus Johansson,MIN,F,mid,37,0.2101,72.0,2.31,2.17
107,Cutter Gauthier,ANA,F,mid,33,0.21,71.0,2.99,2.3
108,Phillip Danault,LAK,F,hi,33,0.21,66.0,2.18,1.92
109,Corey Perry,EDM,F,lo,41,0.2099,68.0,2.53,1.96
110,Jake Neighbours,STL,F,hi,50,0.2095,65.0,2.6,2.32
111,Blake Coleman,CGY,F,hi,46,0.2093,64.0,2.49,2.16
112,Mark Scheifele,WPG,F,hi,57,0.2093,63.0,2.59,2.32
113,Kiefer Sherwood,VAN,F,mid,44,0.2093,70.0,2.43,2.93
114,Ryan O'Reilly,NSH,F,hi,53,0.2093,62.0,2.56,2.96
115,Leon Draisaitl,EDM,F,hi,68,0.2091,62.0,2.4,2.29
116,Drew O'Connor,PIT,F,mid,45,0.2089,69.0,2.62,2.88
117,Jesper Bratt,NJD,F,hi,53,0.2088,61.0,2.58,2.67
118,Vladimir Tarasenko,DET,F,mid,42,0.2086,68.0,2.58,2.32
119,Alexey Toropchenko,STL,F,lo,25,0.2086,68.0,2.11,1.63
120,Craig Smith,CHI,F,lo,36,0.2086,67.0,3.2,3.43
121,Alex Newhook,MTL,F,hi,53,0.2085,60.0,2.88,3.35
122,Jake Evans,MTL,F,mid,40,0.2084,67.0,2.59,2.77
123,Jackson Blake,CAR,F,lo,31,0.2084,66.0,2.0,1.77
124,Jakub Lauko,MIN,F,lo,25,0.2083,65.0,2.4,2.99
125,Mark Stone,VGK,F,mid,40,0.2082,66.0,2.45,2.18
126,Roope Hintz,DAL,F,lo,39,0.2082,64.0,2.74,2.18
127,Kirill Marchenko,CBJ,F,hi,41,0.2081,59.0,2.69,1.93
128,Dylan Cozens,BUF,F,hi,51,0.2081,58.0,2.94,3.11
129,Casey Mittelstadt,COL,F,hi,61,0.208,57.0,2.66,3.07
130,Teuvo Teravainen,CHI,F,mid,46,0.208,65.0,2.44,3.0
131,Brandon Hagel,TBL,F,hi,41,0.2079,56.0,2.21,2.14
132,Jonathan Huberdeau,CGY,F,hi,51,0.2079,55.0,2.59,2.65
133,Zach Benson,BUF,F,lo,36,0.2078,63.0,2.25,2.64
134,Brock Nelson,NYI,F,hi,43,0.2077,54.0,2.64,2.13
135,Jonathan Drouin,COL,F,lo,33,0.2075,62.0,2.74,3.17
136,Mikko Rantanen,COL,F,hi,68,0.2075,54.0,2.71,2.38
137,Mackie Samoskevich,FLA,F,lo,28,0.2074,61.0,2.17,2.16
138,Brandon Duhaime,WSH,F,lo,35,0.2073,60.0,2.28,2.09
139,Matt Coronato,CGY,F,hi,33,0.2073,53.0,2.46,1.93
140,Ryan Hartman,MIN,F,lo,32,0.2073,59.0,2.34,2.12
141,Nathan MacKinnon,COL,F,hi,54,0.2072,52.0,2.5,2.14
142,Yanni Gourde,SEA,F,lo,35,0.2072,59.0,2.35,2.57
143,Eetu Luostarinen,FLA,F,mid,35,0.2071,65.0,2.17,1.63
144,Taylor Hall,CAR,F,mid,54,0.207,64.0,2.85,2.95
145,Evgenii Dadonov,DAL,F,mid,57,0.2069,63.0,2.63,2.81
146,Matthew Tkachuk,FLA,F,lo,38,0.2068,58.0,2.42,2.52
147,Jesperi Kotkaniemi,CAR,F,mid,41,0.2068,62.0,2.41,2.35
148,Nicholas Robertson,TOR,F,lo,27,0.2067,57.0,2.4,2.18
149,Andrei Kuzmenko,CGY,F,lo,41,0.2067,56.0,2.35,2.58
150,Cole Sillinger,CBJ,F,lo,48,0.2065,55.0,2.84,3.16
151,Nikolaj Ehlers,WPG,F,lo,27,0.2065,54.0,2.33,1.54
152,Conor Geekie,TBL,F,lo,26,0.2064,53.0,2.36,2.52
153,Joe Veleno,DET,F,lo,38,0.2063,52.0,2.65,3.01
154,Viktor Arvidsson,EDM,F,lo,44,0.2062,51.0,2.4,2.52
155,Shane Wright,SEA,F,lo,37,0.2061,50.0,2.74,2.62
156,Martin Necas,CAR,F,hi,46,0.2061,51.0,2.55,2.54
157,Marco Kasper,DET,F,mid,39,0.2059,61.0,2.49,2.02
158,Jason Robertson,DAL,F,hi,51,0.2059,50.0,2.6,2.55
159,Vincent Trocheck,NYR,F,hi,63,0.2059,49.0,2.85,2.78
160,Alex Ovechkin,WSH,F,lo,42,0.2059,50.0,3.08,2.48
161,Dawson Mercer,NJD,F,hi,41,0.2057,48.0,2.4,1.89
162,Bobby McMann,TOR,F,mid,37,0.2055,60.0,2.57,2.0
163,Sean Kuraly,CBJ,F,lo,32,0.2055,49.0,2.54,2.41
164,Tomas Hertl,VGK,F,mid,48,0.2055,59.0,2.34,2.78
165,Pierre-Luc Dubois,WSH,F,hi,43,0.2055,47.0,2.44,2.3
166,Jack Eichel,VGK,F,hi,58,0.2055,46.0,2.61,2.18
167,Warren Foegele,LAK,F,hi,28,0.2053,46.0,2.06,1.37
168,Alex DeBrincat,DET,F,hi,45,0.2053,45.0,2.63,2.3
169,Joel Farabee,PHI,F,mid,42,0.2052,58.0,2.42,2.58
170,Jonathan Marchessault,NSH,F,hi,51,0.2051,44.0,2.61,2.75
171,Connor Zary,CGY,F,lo,26,0.2051,48.0,2.42,1.81
172,Aliaksei Protas,WSH,F,hi,40,0.2051,43.0,2.57,2.44
173,Charlie Coyle,BOS,F,mid,45,0.2051,58.0,2.49,2.61
174,Anthony Cirelli,TBL,F,hi,35,0.205,42.0,2.14,2.16
175,Kirill Kaprizov,MIN,F,lo,36,0.2048,47.0,2.13,2.15
176,Ryan Nugent-Hopkins,EDM,F,mid,46,0.2048,57.0,2.3,2.48
177,Ryan Donato,CHI,F,hi,51,0.2047,41.0,2.88,2.91
178,Sam Bennett,FLA,F,mid,58,0.2046,56.0,2.67,2.85
179,Tanner Pearson,VGK,F,lo,36,0.2046,46.0,2.83,2.19
180,Taylor Raddysh,WSH,F,mid,40,0.2046,55.0,2.37,2.95
181,Justin Danforth,CBJ,F,lo,29,0.2045,45.0,2.56,2.66
182,Matt Duchene,DAL,F,hi,55,0.2044,40.0,2.92,2.6
183,Jake Guentzel,TBL,F,hi,47,0.2043,39.0,2.61,2.08
184,Trent Frederic,BOS,F,lo,29,0.2042,44.0,2.55,2.56
185,Barclay Goodrow,SJS,F,lo,51,0.2042,43.0,2.93,3.59
186,Vladislav Namestnikov,WPG,F,mid,32,0.2042,54.0,2.36,1.65
187,Jack Roslovic,CAR,F,mid,61,0.2042,53.0,2.79,3.39
188,Mats Zuccarello,MIN,F,hi,48,0.2041,38.0,2.49,2.44
189,Adam Lowry,WPG,F,mid,26,0.204,52.0,2.3,1.36
190,Noah Gregor,OTT,F,lo,27,0.2038,42.0,2.5,3.31
191,Mikael Backlund,CGY,F,mid,34,0.2037,51.0,2.44,1.62
192,Macklin Celebrini,SJS,F,hi,63,0.2036,38.0,2.88,3.18
193,Frederick Gaudreau,MIN,F,mid,48,0.2036,50.0,2.28,2.74
194,Kent Johnson,CBJ,F,lo,44,0.2034,41.0,2.66,2.76
195,Martin Pospisil,CGY,F,mid,39,0.2034,50.0,2.52,2.28
196,Andrew Mangiapane,WSH,F,mid,30,0.2033,49.0,2.19,1.75
197,Pavel Zacha,BOS,F,hi,51,0.2032,37.0,2.56,2.74
198,Carter Verhaeghe,FLA,F,hi,59,0.2032,36.0,2.32,2.46
199,Logan Stankoven,CAR,F,mid,49,0.2032,48.0,2.67,2.48
200,Eeli Tolvanen,SEA,F,mid,35,0.2031,47.0,2.55,2.17
201,Conor Garland,VAN,F,hi,36,0.2031,35.0,2.17,1.91
202,Matt Boldy,MIN,F,hi,50,0.203,34.0,2.31,2.11
203,Josh Norris,OTT,F,lo,30,0.2029,41.0,2.58,2.94
204,Kevin Hayes,PIT,F,lo,26,0.2028,40.0,2.45,2.94
205,Quinton Byfield,LAK,F,hi,45,0.2028,33.0,2.02,1.95
206,Michael Bunting,PIT,F,mid,39,0.2028,46.0,2.59,2.72
207,Nick Foligno,CHI,F,mid,45,0.2027,45.0,2.68,3.23
208,Zachary Aston-Reese,CBJ,F,mid,38,0.2027,44.0,2.56,2.93
209,Gabriel Vilardi,WPG,F,mid,45,0.2027,43.0,2.53,2.17
210,Nico Sturm,SJS,F,lo,27,0.2026,39.0,2.8,2.35
211,Jake DeBrusk,VAN,F,hi,49,0.2024,32.0,2.39,2.6
212,Nico Hischier,NJD,F,hi,36,0.2023,31.0,2.42,2.02
213,Artemi Panarin,NYR,F,hi,61,0.2023,30.0,2.75,2.81
214,Cole Caufield,MTL,F,hi,47,0.2022,29.0,3.09,2.47
215,Steven Stamkos,NSH,F,hi,59,0.2022,29.0,2.7,3.11
216,Steven Lorentz,TOR,F,lo,25,0.202,38.0,2.05,1.62
217,Nick Schmaltz,?,F,hi,50,0.2018,28.0,2.5,2.53
218,Ondrej Palat,NJD,F,mid,39,0.2018,42.0,2.75,2.67
219,Michael Amadio,OTT,F,mid,30,0.2017,42.0,2.31,1.89
220,Connor McDavid,EDM,F,hi,77,0.2016,27.0,2.39,2.92
221,Lawson Crouse,?,F,mid,30,0.2016,41.0,2.22,1.91
222,Tom Wilson,WSH,F,hi,44,0.2016,26.0,2.49,2.6
223,Reilly Smith,NYR,F,mid,46,0.2016,40.0,2.59,2.57
224,Mason McTavish,ANA,F,mid,41,0.2015,39.0,3.17,2.51
225,Elias Lindholm,BOS,F,mid,36,0.2013,38.0,2.46,2.19
226,Lars Eller,WSH,F,mid,35,0.2012,37.0,2.31,2.46
227,Danton Heinen,VAN,F,lo,36,0.2009,37.0,2.5,2.43
228,Scott Laughton,PHI,F,mid,51,0.2009,36.0,2.18,2.91
229,Marat Khusnutdinov,MIN,F,lo,26,0.2009,36.0,2.29,2.07
230,Fabian Zetterlund,SJS,F,hi,40,0.2009,25.0,2.93,1.99
231,Brendan Gallagher,MTL,F,mid,43,0.2008,35.0,2.65,2.61
232,Will Smith,SJS,F,mid,50,0.2006,35.0,3.04,3.0
233,Alex Iafallo,WPG,F,lo,25,0.2006,35.0,2.05,1.4
234,Ty Dellandrea,SJS,F,lo,42,0.2006,34.0,2.85,3.69
235,Jack Quinn,BUF,F,lo,41,0.2005,33.0,2.82,3.02
236,Nino Niederreiter,WPG,F,hi,37,0.2005,24.0,2.49,1.72
237,Artturi Lehkonen,COL,F,hi,40,0.2005,23.0,2.54,2.08
238,Tye Kartye,SEA,F,lo,32,0.2004,32.0,2.27,3.65
239,Filip Chytil,NYR,F,lo,28,0.2004,32.0,2.83,2.43
240,Mika Zibanejad,NYR,F,mid,59,0.2003,34.0,2.78,2.99
241,Philip Tomasino,PIT,F,lo,26,0.2003,31.0,2.62,2.65
242,Cole Smith,NSH,F,lo,30,0.2003,30.0,2.42,2.6
243,Vasily Podkolzin,EDM,F,mid,40,0.2002,33.0,2.09,2.44
244,David Pastrnak,BOS,F,hi,53,0.2002,22.0,2.53,2.56
245,Sebastian Aho,CAR,F,hi,64,0.2002,21.0,2.46,3.24
246,Noah Cates,PHI,F,mid,35,0.2002,32.0,2.34,2.26
247,Christian Dvorak,MTL,F,mid,40,0.2001,31.0,2.68,2.67
248,Bryan Rust,PIT,F,mid,69,0.2,30.0,3.19,3.75
249,Alex Tuch,BUF,F,hi,43,0.1999,21.0,2.66,2.37
250,Nick Bjugstad,?,F,lo,31,0.1999,29.0,2.5,2.38
251,Jamie Benn,DAL,F,mid,54,0.1997,29.0,2.98,2.56
252,Claude Giroux,OTT,F,mid,43,0.1996,28.0,2.49,2.38
253,Jason Dickinson,CHI,F,lo,34,0.1994,28.0,2.5,2.91
254,Fedor Svechkov,NSH,F,lo,26,0.1993,27.0,2.59,3.37
255,Tyler Toffoli,SJS,F,mid,55,0.1993,27.0,2.91,3.29
256,Sean Couturier,PHI,F,hi,52,0.1992,20.0,2.43,2.81
257,Ilya Mikheyev,CHI,F,mid,52,0.1992,27.0,2.31,2.92
258,Valeri Nichushkin,COL,F,lo,28,0.1991,26.0,2.77,2.38
259,Tyler Bertuzzi,CHI,F,hi,48,0.1991,19.0,2.89,3.27
260,Brayden Schenn,STL,F,hi,53,0.1988,18.0,2.5,2.42
261,Drake Batherson,OTT,F,hi,40,0.1987,17.0,2.49,2.25
262,Trevor Zegras,ANA,F,lo,31,0.1987,25.0,3.27,2.92
263,Tim Stützle,OTT,F,hi,44,0.1987,16.0,2.27,2.45
264,Kyle Connor,WPG,F,hi,55,0.1984,15.0,2.53,2.1
265,Morgan Geekie,BOS,F,hi,45,0.1984,14.0,2.47,2.47
266,Erik Haula,NJD,F,lo,40,0.1982,24.0,2.51,2.59
267,Matias Maccelli,?,F,lo,26,0.198,23.0,2.36,2.39
268,Alex Laferriere,LAK,F,hi,36,0.198,13.0,2.15,1.66
269,Jordan Staal,CAR,F,mid,39,0.198,26.0,2.27,2.03
270,Rickard Rakell,PIT,F,hi,73,0.1979,12.0,2.74,3.44
271,Dylan Strome,WSH,F,hi,51,0.1978,12.0,2.97,2.68
272,Chris Kreider,NYR,F,lo,31,0.1977,23.0,2.8,2.37
273,Andrei Svechnikov,CAR,F,mid,53,0.1977,25.0,2.72,2.89
274,Sam Steel,DAL,F,mid,40,0.1975,24.0,2.25,2.34
275,Seth Jarvis,CAR,F,mid,45,0.1974,23.0,2.09,2.38
276,Anze Kopitar,LAK,F,hi,49,0.1974,11.0,2.4,2.06
277,Jean-Gabriel Pageau,NYI,F,mid,36,0.1974,22.0,2.52,2.13
278,Teddy Blueger,VAN,F,mid,41,0.1974,21.0,2.45,2.6
279,Chandler Stephenson,SEA,F,hi,53,0.1973,10.0,3.03,3.08
280,Dylan Larkin,DET,F,hi,60,0.1973,9.0,2.51,2.83
281,Pavel Dorofeyev,VGK,F,hi,52,0.1972,8.0,2.29,2.49
282,Nick Paul,TBL,F,hi,34,0.1971,7.0,2.41,1.74
283,Jesper Boqvist,FLA,F,lo,43,0.197,22.0,2.41,2.7
284,Nicolas Roy,VGK,F,lo,45,0.1969,21.0,2.48,2.27
285,Colton Sissons,NSH,F,lo,38,0.1968,20.0,2.26,2.9
286,Pontus Holmberg,TOR,F,lo,26,0.1967,19.0,2.18,1.46
287,Casey Cizikas,NYI,F,mid,38,0.1966,20.0,2.39,2.48
288,Logan O'Connor,COL,F,mid,34,0.1965,19.0,1.81,2.11
289,Kevin Stenlund,?,F,mid,40,0.1965,19.0,2.39,2.53
290,William Eklund,SJS,F,hi,55,0.1964,6.0,2.64,2.82
291,Matty Beniers,SEA,F,hi,46,0.1962,5.0,2.5,2.31
292,Dakota Joshua,VAN,F,lo,27,0.196,18.0,2.44,2.43
293,Kyle Palmieri,NYI,F,hi,56,0.196,4.0,2.81,2.82
294,Jack Drury,CAR,F,lo,30,0.1958,17.0,2.31,2.22
295,Alexander Wennberg,SJS,F,mid,49,0.1957,18.0,2.73,2.7
296,Mason Marchment,DAL,F,lo,34,0.1956,16.0,2.94,2.31
297,Brayden Point,TBL,F,hi,51,0.1955,4.0,2.81,2.4
298,Tyler Motte,DET,F,lo,25,0.1955,15.0,2.38,2.84
299,Logan Cooley,?,F,mid,38,0.1954,17.0,2.59,2.43
300,Noel Acciari,PIT,F,lo,45,0.1953,14.0,2.45,3.01
301,Gustav Nyquist,NSH,F,mid,48,0.1948,16.0,2.54,2.78
302,Carl Grundstrom,SJS,F,lo,33,0.1948,14.0,2.45,3.67
303,Isac Lundeström,ANA,F,lo,34,0.1945,13.0,2.61,2.54
304,Frank Vatrano,ANA,F,hi,45,0.1945,3.0,3.2,2.76
305,J.T. Compher,DET,F,mid,33,0.1943,15.0,2.6,1.9
306,Kyle MacLean,NYI,F,lo,33,0.1941,12.0,2.39,2.63
307,Barrett Hayton,?,F,mid,38,0.1938,14.0,2.32,2.22
308,Dylan Holloway,STL,F,hi,30,0.1934,2.0,2.16,1.87
309,John Tavares,TOR,F,hi,51,0.1928,1.0,2.7,2.03
310,Shane Pinto,OTT,F,mid,41,0.1927,13.0,2.35,2.36
311,Leo Carlsson,ANA,F,mid,31,0.1925,12.0,2.81,2.02
312,Owen Tippett,PHI,F,mid,47,0.1921,12.0,2.21,2.81
313,Anton Lundell,FLA,F,mid,35,0.1921,11.0,2.13,1.76
314,Mavrik Bourque,DAL,F,lo,29,0.192,11.0,2.38,2.26
315,Parker Kelly,COL,F,lo,29,0.1919,10.0,1.92,1.92
316,Joel Armia,MTL,F,lo,37,0.1915,9.0,2.68,2.89
317,Michael Carcone,?,F,lo,25,0.1914,8.0,2.54,3.13
318,Auston Matthews,TOR,F,mid,45,0.1912,10.0,2.55,2.26
319,Nic Dowd,WSH,F,mid,40,0.191,9.0,2.28,2.24
320,John Beecher,BOS,F,lo,26,0.1909,7.0,2.32,2.49
321,Bobby Brink,PHI,F,mid,50,0.1907,8.0,2.24,3.03
322,Jeff Skinner,EDM,F,lo,36,0.1906,6.0,2.67,2.32
323,Lukas Reichel,CHI,F,lo,31,0.1897,5.0,2.96,2.54
324,Yegor Sharangovich,CGY,F,mid,28,0.1895,7.0,2.42,1.66
325,Trevor Moore,LAK,F,mid,29,0.1893,6.0,2.29,1.8
326,Jared McCann,SEA,F,mid,40,0.1892,5.0,2.63,2.45
327,Kasperi Kapanen,EDM,F,lo,44,0.189,5.0,2.42,3.63
328,Robert Thomas,STL,F,mid,50,0.189,4.0,2.6,2.21
329,Sean Monahan,CBJ,F,lo,30,0.1887,4.0,2.53,2.26
330,Brock Boeser,VAN,F,mid,44,0.1883,4.0,2.58,2.38
331,Radek Faksa,STL,F,lo,26,0.1881,3.0,2.13,1.8
332,Peyton Krebs,BUF,F,mid,34,0.188,3.0,2.59,2.2
333,Simon Holmstrom,NYI,F,mid,35,0.1877,2.0,2.56,2.05
334,Andrew Copp,DET,F,lo,25,0.1851,2.0,2.57,2.16
335,Jiri Kulich,BUF,F,lo,35,0.1842,1.0,2.79,3.02
336,Marcus Foligno,MIN,F,mid,30,0.1837,1.0,1.93,1.98
