rank,player,team,position,tier,on_ice_ga,rate,pct_in_tier,on_ice_xga60,ga_per60
77,Travis Konecny,PHI,F,hi,60,0.0076,77.0,2.54,2.81
78,Mason Appleton,WPG,F,mid,29,0.0074,79.0,2.51,1.81
79,Evgeni Malkin,PIT,F,mid,42,0.0072,78.0,2.91,2.75
80,Jordan Kyrou,STL,F,hi,42,0.0071,76.0,2.4,1.82
81,Morgan Frost,PHI,F,mid,43,0.0071,77.0,2.21,2.68
82,Ridly Greig,OTT,F,mid,52,0.0071,76.0,2.5,2.98
83,Alexis Lafrenière,NYR,F,hi,68,0.0069,75.0,2.83,3.21
84,Paul Cotter,NJD,F,mid,45,0.0066,75.0,2.25,2.67
85,Justin Brazeau,BOS,F,lo,25,0.0065,77.0,2.57,1.95
86,William Nylander,TOR,F,hi,52,0.0065,74.0,2.71,1.96
87,Frank Nazar,CHI,F,lo,28,0.0064,76.0,3.03,2.92
88,Pavel Buchnevich,STL,F,hi,56,0.0063,73.0,2.69,2.48
89,Nathan Walker,STL,F,lo,27,0.0063,75.0,2.1,1.84
90,Nikolai Kovalenko,COL,F,lo,34,0.0061,74.0,2.66,3.09
91,Wyatt Johnston,DAL,F,hi,60,0.0061,72.0,2.74,2.84
92,Aleksander Barkov,FLA,F,mid,46,0.006,74.0,1.96,1.8
93,Sam Reinhart,FLA,F,hi,51,0.0059,71.0,1.86,1.93
94,Ryan Poehling,PHI,F,lo,36,0.0058,73.0,2.06,2.49
95,Oliver Bjorkstrand,SEA,F,mid,32,0.0057,73.0,2.34,2.11
96,Mitch Marner,TOR,F,hi,55,0.0056,71.0,2.53,2.18
97,Clayton Keller,?,F,hi,51,0.0053,70.0,2.47,2.37
98,Gage Goncalves,TBL,F,lo,27,0.0052,72.0,2.42,2.15
99,Adrian Kempe,LAK,F,hi,45,0.0052,69.0,2.35,1.77
100,Phillip Danault,LAK,F,hi,33,0.005,68.0,2.18,1.92
101,Troy Terry,ANA,F,hi,41,0.005,67.0,3.09,2.41
102,Marcus Johansson,MIN,F,mid,37,0.0049,73.0,2.31,2.17
103,Dylan Guenther,?,F,lo,29,0.0047,71.0,2.56,2.14
104,Patrik Laine,MTL,F,lo,26,0.0047,70.0,2.99,2.79
105,Corey Perry,EDM,F,lo,41,0.0045,69.0,2.53,1.96
106,Mitchell Chaffee,TBL,F,lo,26,0.0045,68.0,2.76,2.2
107,Josh Anderson,MTL,F,mid,41,0.0044,72.0,2.87,2.61
108,Adam Fantilli,CBJ,F,hi,49,0.0043,66.0,2.94,2.55
109,Cutter Gauthier,ANA,F,mid,33,0.0041,71.0,2.99,2.3
110,Jake Neighbours,STL,F,hi,50,0.0041,65.0,2.6,2.32
111,Kiefer Sherwood,VAN,F,mid,44,0.0041,70.0,2.43,2.93
112,Blake Coleman,CGY,F,hi,46,0.004,64.0,2.49,2.16
113,Mark Scheifele,WPG,F,hi,57,0.0039,63.0,2.59,2.32
114,Leon Draisaitl,EDM,F,hi,68,0.0039,62.0,2.4,2.29
115,Ryan O'Reilly,NSH,F,hi,53,0.0039,62.0,2.56,2.96
116,Alexey Toropchenko,STL,F,lo,25,0.0037,68.0,2.11,1.63
117,Jackson Blake,CAR,F,lo,31,0.0036,67.0,2.0,1.77
118,Drew O'Connor,PIT,F,mid,45,0.0034,69.0,2.62,2.88
119,Jesper Bratt,NJD,F,hi,53,0.0034,61.0,2.58,2.67
120,Vladimir Tarasenko,DET,F,mid,42,0.0032,68.0,2.58,2.32
121,Jakub Lauko,MIN,F,lo,25,0.0031,66.0,2.4,2.99
122,Jake Evans,MTL,F,mid,40,0.003,67.0,2.59,2.77
123,Mark Stone,VGK,F,mid,40,0.0029,66.0,2.45,2.18
124,Brandon Hagel,TBL,F,hi,41,0.0029,60.0,2.21,2.14
125,Alex Newhook,MTL,F,hi,53,0.0027,59.0,2.88,3.35
126,Zach Benson,BUF,F,lo,36,0.0027,65.0,2.25,2.64
127,Teuvo Teravainen,CHI,F,mid,46,0.0027,65.0,2.44,3.0
128,Kirill Marchenko,CBJ,F,hi,41,0.0025,58.0,2.69,1.93
129,Roope Hintz,DAL,F,lo,39,0.0025,64.0,2.74,2.18
130,Casey Mittelstadt,COL,F,hi,61,0.0025,57.0,2.66,3.07
131,Mackie Samoskevich,FLA,F,lo,28,0.0025,63.0,2.17,2.16
132,Craig Smith,CHI,F,lo,36,0.0025,62.0,3.2,3.43
133,Jonathan Huberdeau,CGY,F,hi,51,0.0025,56.0,2.59,2.65
134,Dylan Cozens,BUF,F,hi,51,0.0022,55.0,2.94,3.11
135,Brandon Duhaime,WSH,F,lo,35,0.0022,61.0,2.28,2.09
136,Brock Nelson,NYI,F,hi,43,0.0022,54.0,2.64,2.13
137,Eetu Luostarinen,FLA,F,mid,35,0.0022,65.0,2.17,1.63
138,Ryan Hartman,MIN,F,lo,32,0.0021,60.0,2.34,2.12
139,Yanni Gourde,SEA,F,lo,35,0.0021,59.0,2.35,2.57
140,Matt Coronato,CGY,F,hi,33,0.002,54.0,2.46,1.93
141,Nathan MacKinnon,COL,F,hi,54,0.0019,53.0,2.5,2.14
142,Mikko Rantanen,COL,F,hi,68,0.0019,52.0,2.71,2.38
143,Jonathan Drouin,COL,F,lo,33,0.0019,59.0,2.74,3.17
144,Matthew Tkachuk,FLA,F,lo,38,0.0016,58.0,2.42,2.52
145,Andrei Kuzmenko,CGY,F,lo,41,0.0015,57.0,2.35,2.58
146,Jesperi Kotkaniemi,CAR,F,mid,41,0.0015,64.0,2.41,2.35
147,Nicholas Robertson,TOR,F,lo,27,0.0015,56.0,2.4,2.18
148,Evgenii Dadonov,DAL,F,mid,57,0.0014,63.0,2.63,2.81
149,Nikolaj Ehlers,WPG,F,lo,27,0.0013,55.0,2.33,1.54
150,Taylor Hall,CAR,F,mid,54,0.0013,62.0,2.85,2.95
151,Conor Geekie,TBL,F,lo,26,0.0012,54.0,2.36,2.52
152,Viktor Arvidsson,EDM,F,lo,44,0.0009,53.0,2.4,2.52
153,Joe Veleno,DET,F,lo,38,0.0008,52.0,2.65,3.01
154,Cole Sillinger,CBJ,F,lo,48,0.0008,51.0,2.84,3.16
155,Martin Necas,CAR,F,hi,46,0.0007,51.0,2.55,2.54
156,Marco Kasper,DET,F,mid,39,0.0006,61.0,2.49,2.02
157,Shane Wright,SEA,F,lo,37,0.0005,50.0,2.74,2.62
158,Dawson Mercer,NJD,F,hi,41,0.0005,50.0,2.4,1.89
159,Warren Foegele,LAK,F,hi,28,0.0005,49.0,2.06,1.37
160,Jason Robertson,DAL,F,hi,51,0.0005,48.0,2.6,2.55
161,Tomas Hertl,VGK,F,mid,48,0.0003,60.0,2.34,2.78
162,Pierre-Luc Dubois,WSH,F,hi,43,0.0002,47.0,2.44,2.3
163,Vincent Trocheck,NYR,F,hi,63,0.0002,46.0,2.85,2.78
164,Bobby McMann,TOR,F,mid,37,0.0001,59.0,2.57,2.0
165,Sean Kuraly,CBJ,F,lo,32,0.0001,50.0,2.54,2.41
166,Anthony Cirelli,TBL,F,hi,35,0.0001,46.0,2.14,2.16
167,Jack Eichel,VGK,F,hi,58,-0.0,45.0,2.61,2.18
168,Joel Farabee,PHI,F,mid,42,-0.0001,58.0,2.42,2.58
169,Kirill Kaprizov,MIN,F,lo,36,-0.0001,49.0,2.13,2.15
170,Alex Ovechkin,WSH,F,lo,42,-0.0001,48.0,3.08,2.48
171,Connor Zary,CGY,F,lo,26,-0.0001,47.0,2.42,1.81
172,Alex DeBrincat,DET,F,hi,45,-0.0002,44.0,2.63,2.3
173,Charlie Coyle,BOS,F,mid,45,-0.0002,58.0,2.49,2.61
174,Jonathan Marchessault,NSH,F,hi,51,-0.0003,43.0,2.61,2.75
175,Aliaksei Protas,WSH,F,hi,40,-0.0003,42.0,2.57,2.44
176,Ryan Nugent-Hopkins,EDM,F,mid,46,-0.0003,57.0,2.3,2.48
177,Taylor Raddysh,WSH,F,mid,40,-0.0006,56.0,2.37,2.95
178,Justin Danforth,CBJ,F,lo,29,-0.0009,46.0,2.56,2.66
179,Sam Bennett,FLA,F,mid,58,-0.0009,55.0,2.67,2.85
180,Vladislav Namestnikov,WPG,F,mid,32,-0.001,54.0,2.36,1.65
181,Ryan Donato,CHI,F,hi,51,-0.0011,41.0,2.88,2.91
182,Tanner Pearson,VGK,F,lo,36,-0.0011,45.0,2.83,2.19
183,Adam Lowry,WPG,F,mid,26,-0.0012,53.0,2.3,1.36
184,Trent Frederic,BOS,F,lo,29,-0.0012,44.0,2.55,2.56
185,Jake Guentzel,TBL,F,hi,47,-0.0012,40.0,2.61,2.08
186,Mats Zuccarello,MIN,F,hi,48,-0.0012,39.0,2.49,2.44
187,Matt Duchene,DAL,F,hi,55,-0.0015,38.0,2.92,2.6
188,Frederick Gaudreau,MIN,F,mid,48,-0.0015,52.0,2.28,2.74
189,Jack Roslovic,CAR,F,mid,61,-0.0015,51.0,2.79,3.39
190,Noah Gregor,OTT,F,lo,27,-0.0016,43.0,2.5,3.31
191,Mikael Backlund,CGY,F,mid,34,-0.0016,50.0,2.44,1.62
192,Barclay Goodrow,SJS,F,lo,51,-0.0016,42.0,2.93,3.59
193,Andrew Mangiapane,WSH,F,mid,30,-0.0017,50.0,2.19,1.75
194,Conor Garland,VAN,F,hi,36,-0.0018,38.0,2.17,1.91
195,Carter Verhaeghe,FLA,F,hi,59,-0.002,37.0,2.32,2.46
196,Martin Pospisil,CGY,F,mid,39,-0.002,49.0,2.52,2.28
197,Quinton Byfield,LAK,F,hi,45,-0.002,36.0,2.02,1.95
198,Matt Boldy,MIN,F,hi,50,-0.0021,35.0,2.31,2.11
199,Kent Johnson,CBJ,F,lo,44,-0.0021,41.0,2.66,2.76
200,Macklin Celebrini,SJS,F,hi,63,-0.0022,34.0,2.88,3.18
201,Pavel Zacha,BOS,F,hi,51,-0.0022,33.0,2.56,2.74
202,Eeli Tolvanen,SEA,F,mid,35,-0.0023,48.0,2.55,2.17
203,Logan Stankoven,CAR,F,mid,49,-0.0024,47.0,2.67,2.48
204,Kevin Hayes,PIT,F,lo,26,-0.0025,41.0,2.45,2.94
205,Josh Norris,OTT,F,lo,30,-0.0025,40.0,2.58,2.94
206,Gabriel Vilardi,WPG,F,mid,45,-0.0026,46.0,2.53,2.17
207,Zachary Aston-Reese,CBJ,F,mid,38,-0.0027,45.0,2.56,2.93
208,Michael Bunting,PIT,F,mid,39,-0.0027,44.0,2.59,2.72
209,Nick Foligno,CHI,F,mid,45,-0.0028,43.0,2.68,3.23
210,Jake DeBrusk,VAN,F,hi,49,-0.0028,32.0,2.39,2.6
211,Steven Lorentz,TOR,F,lo,25,-0.0029,39.0,2.05,1.62
212,Nico Hischier,NJD,F,hi,36,-0.0029,31.0,2.42,2.02
213,Nico Sturm,SJS,F,lo,27,-0.0031,38.0,2.8,2.35
214,Artemi Panarin,NYR,F,hi,61,-0.0033,30.0,2.75,2.81
215,Steven Stamkos,NSH,F,hi,59,-0.0034,29.0,2.7,3.11
216,Lawson Crouse,?,F,mid,30,-0.0034,42.0,2.22,1.91
217,Michael Amadio,OTT,F,mid,30,-0.0035,42.0,2.31,1.89
218,Nick Schmaltz,?,F,hi,50,-0.0035,29.0,2.5,2.53
219,Connor McDavid,EDM,F,hi,77,-0.0036,28.0,2.39,2.92
220,Tom Wilson,WSH,F,hi,44,-0.0037,27.0,2.49,2.6
221,Cole Caufield,MTL,F,hi,47,-0.0038,26.0,3.09,2.47
222,Ondrej Palat,NJD,F,mid,39,-0.0039,41.0,2.75,2.67
223,Reilly Smith,NYR,F,mid,46,-0.0039,40.0,2.59,2.57
224,Lars Eller,WSH,F,mid,35,-0.0039,39.0,2.31,2.46
225,Elias Lindholm,BOS,F,mid,36,-0.004,38.0,2.46,2.19
226,Scott Laughton,PHI,F,mid,51,-0.0041,37.0,2.18,2.91
227,Marat Khusnutdinov,MIN,F,lo,26,-0.0042,37.0,2.29,2.07
228,Alex Iafallo,WPG,F,lo,25,-0.0042,36.0,2.05,1.4
229,Danton Heinen,VAN,F,lo,36,-0.0044,35.0,2.5,2.43
230,Mason McTavish,ANA,F,mid,41,-0.0046,36.0,3.17,2.51
231,Vasily Podkolzin,EDM,F,mid,40,-0.0046,35.0,2.09,2.44
232,Tye Kartye,SEA,F,lo,32,-0.0047,34.0,2.27,3.65
233,Brendan Gallagher,MTL,F,mid,43,-0.0047,35.0,2.65,2.61
234,Nino Niederreiter,WPG,F,hi,37,-0.0048,25.0,2.49,1.72
235,Artturi Lehkonen,COL,F,hi,40,-0.0049,24.0,2.54,2.08
236,Fabian Zetterlund,SJS,F,hi,40,-0.005,23.0,2.93,1.99
237,Noah Cates,PHI,F,mid,35,-0.005,34.0,2.34,2.26
238,Cole Smith,NSH,F,lo,30,-0.005,33.0,2.42,2.6
239,Sebastian Aho,CAR,F,hi,64,-0.0051,22.0,2.46,3.24
240,David Pastrnak,BOS,F,hi,53,-0.0051,21.0,2.53,2.56
241,Jack Quinn,BUF,F,lo,41,-0.0052,32.0,2.82,3.02
242,Ty Dellandrea,SJS,F,lo,42,-0.0052,32.0,2.85,3.69
243,Philip Tomasino,PIT,F,lo,26,-0.0052,31.0,2.62,2.65
244,Will Smith,SJS,F,mid,50,-0.0053,33.0,3.04,3.0
245,Mika Zibanejad,NYR,F,mid,59,-0.0053,32.0,2.78,2.99
246,Filip Chytil,NYR,F,lo,28,-0.0054,30.0,2.83,2.43
247,Nick Bjugstad,?,F,lo,31,-0.0055,29.0,2.5,2.38
248,Christian Dvorak,MTL,F,mid,40,-0.0055,31.0,2.68,2.67
249,Alex Tuch,BUF,F,hi,43,-0.0056,21.0,2.66,2.37
250,Claude Giroux,OTT,F,mid,43,-0.0057,30.0,2.49,2.38
251,Ilya Mikheyev,CHI,F,mid,52,-0.0059,29.0,2.31,2.92
252,Jason Dickinson,CHI,F,lo,34,-0.0059,28.0,2.5,2.91
253,Sean Couturier,PHI,F,hi,52,-0.0061,20.0,2.43,2.81
254,Bryan Rust,PIT,F,mid,69,-0.0061,28.0,3.19,3.75
255,Fedor Svechkov,NSH,F,lo,26,-0.0061,27.0,2.59,3.37
256,Jamie Benn,DAL,F,mid,54,-0.0061,27.0,2.98,2.56
257,Tim Stützle,OTT,F,hi,44,-0.0064,19.0,2.27,2.45
258,Tyler Toffoli,SJS,F,mid,55,-0.0065,27.0,2.91,3.29
259,Valeri Nichushkin,COL,F,lo,28,-0.0065,26.0,2.77,2.38
260,Brayden Schenn,STL,F,hi,53,-0.0065,18.0,2.5,2.42
261,Drake Batherson,OTT,F,hi,40,-0.0066,17.0,2.49,2.25
262,Tyler Bertuzzi,CHI,F,hi,48,-0.0067,16.0,2.89,3.27
263,Morgan Geekie,BOS,F,hi,45,-0.0069,15.0,2.47,2.47
264,Kyle Connor,WPG,F,hi,55,-0.0069,14.0,2.53,2.1
265,Alex Laferriere,LAK,F,hi,36,-0.007,13.0,2.15,1.66
266,Jordan Staal,CAR,F,mid,39,-0.0071,26.0,2.27,2.03
267,Erik Haula,NJD,F,lo,40,-0.0072,25.0,2.51,2.59
268,Matias Maccelli,?,F,lo,26,-0.0072,24.0,2.36,2.39
269,Seth Jarvis,CAR,F,mid,45,-0.0074,25.0,2.09,2.38
270,Sam Steel,DAL,F,mid,40,-0.0075,24.0,2.25,2.34
271,Trevor Zegras,ANA,F,lo,31,-0.0075,23.0,3.27,2.92
272,Rickard Rakell,PIT,F,hi,73,-0.0077,12.0,2.74,3.44
273,Anze Kopitar,LAK,F,hi,49,-0.0078,12.0,2.4,2.06
274,Teddy Blueger,VAN,F,mid,41,-0.0079,23.0,2.45,2.6
275,Pavel Dorofeyev,VGK,F,hi,52,-0.0079,11.0,2.29,2.49
276,Andrei Svechnikov,CAR,F,mid,53,-0.0079,22.0,2.72,2.89
277,Jean-Gabriel Pageau,NYI,F,mid,36,-0.008,21.0,2.52,2.13
278,Chris Kreider,NYR,F,lo,31,-0.008,23.0,2.8,2.37
279,Logan O'Connor,COL,F,mid,34,-0.008,20.0,1.81,2.11
280,Dylan Strome,WSH,F,hi,51,-0.0081,10.0,2.97,2.68
281,Dylan Larkin,DET,F,hi,60,-0.0081,9.0,2.51,2.83
282,Nick Paul,TBL,F,hi,34,-0.0081,8.0,2.41,1.74
283,Jesper Boqvist,FLA,F,lo,43,-0.0082,22.0,2.41,2.7
284,Colton Sissons,NSH,F,lo,38,-0.0083,21.0,2.26,2.9
285,Pontus Holmberg,TOR,F,lo,26,-0.0083,20.0,2.18,1.46
286,Nicolas Roy,VGK,F,lo,45,-0.0084,19.0,2.48,2.27
287,Casey Cizikas,NYI,F,mid,38,-0.0086,19.0,2.39,2.48
288,Chandler Stephenson,SEA,F,hi,53,-0.0086,7.0,3.03,3.08
289,Kevin Stenlund,?,F,mid,40,-0.0088,19.0,2.39,2.53
290,William Eklund,SJS,F,hi,55,-0.0091,6.0,2.64,2.82
291,Matty Beniers,SEA,F,hi,46,-0.0091,5.0,2.5,2.31
292,Dakota Joshua,VAN,F,lo,27,-0.0092,18.0,2.44,2.43
293,Jack Drury,CAR,F,lo,30,-0.0093,17.0,2.31,2.22
294,Kyle Palmieri,NYI,F,hi,56,-0.0097,4.0,2.81,2.82
295,Tyler Motte,DET,F,lo,25,-0.0097,16.0,2.38,2.84
296,Alexander Wennberg,SJS,F,mid,49,-0.0099,18.0,2.73,2.7
297,Noel Acciari,PIT,F,lo,45,-0.01,15.0,2.45,3.01
298,Logan Cooley,?,F,mid,38,-0.0101,17.0,2.59,2.43
299,Brayden Point,TBL,F,hi,51,-0.0102,4.0,2.81,2.4
300,Mason Marchment,DAL,F,lo,34,-0.0103,14.0,2.94,2.31
301,Carl Grundstrom,SJS,F,lo,33,-0.0105,14.0,2.45,3.67
302,Gustav Nyquist,NSH,F,mid,48,-0.0106,16.0,2.54,2.78
303,Isac Lundeström,ANA,F,lo,34,-0.0109,13.0,2.61,2.54
304,Kyle MacLean,NYI,F,lo,33,-0.0111,12.0,2.39,2.63
305,J.T. Compher,DET,F,mid,33,-0.0112,15.0,2.6,1.9
306,Barrett Hayton,?,F,mid,38,-0.0113,14.0,2.32,2.22
307,Dylan Holloway,STL,F,hi,30,-0.0115,3.0,2.16,1.87
308,Frank Vatrano,ANA,F,hi,45,-0.0117,2.0,3.2,2.76
309,Shane Pinto,OTT,F,mid,41,-0.0124,13.0,2.35,2.36
310,John Tavares,TOR,F,hi,51,-0.0127,1.0,2.7,2.03
311,Parker Kelly,COL,F,lo,29,-0.0128,11.0,1.92,1.92
312,Anton Lundell,FLA,F,mid,35,-0.0128,12.0,2.13,1.76
313,Owen Tippett,PHI,F,mid,47,-0.0129,12.0,2.21,2.81
314,Leo Carlsson,ANA,F,mid,31,-0.0131,11.0,2.81,2.02
315,Mavrik Bourque,DAL,F,lo,29,-0.0132,10.0,2.38,2.26
316,Michael Carcone,?,F,lo,25,-0.014,9.0,2.54,3.13
317,Joel Armia,MTL,F,lo,37,-0.014,8.0,2.68,2.89
318,Nic Dowd,WSH,F,mid,40,-0.014,10.0,2.28,2.24
319,Auston Matthews,TOR,F,mid,45,-0.0142,9.0,2.55,2.26
320,John Beecher,BOS,F,lo,26,-0.0143,7.0,2.32,2.49
321,Bobby Brink,PHI,F,mid,50,-0.0143,8.0,2.24,3.03
322,Jeff Skinner,EDM,F,lo,36,-0.015,6.0,2.67,2.32
323,Yegor Sharangovich,CGY,F,mid,28,-0.0157,7.0,2.42,1.66
324,Trevor Moore,LAK,F,mid,29,-0.0158,6.0,2.29,1.8
325,Lukas Reichel,CHI,F,lo,31,-0.0162,5.0,2.96,2.54
326,Kasperi Kapanen,EDM,F,lo,44,-0.0162,5.0,2.42,3.63
327,Jared McCann,SEA,F,mid,40,-0.0163,5.0,2.63,2.45
328,Robert Thomas,STL,F,mid,50,-0.0165,4.0,2.6,2.21
329,Sean Monahan,CBJ,F,lo,30,-0.0166,4.0,2.53,2.26
330,Radek Faksa,STL,F,lo,26,-0.0168,3.0,2.13,1.8
331,Brock Boeser,VAN,F,mid,44,-0.0172,4.0,2.58,2.38
332,Peyton Krebs,BUF,F,mid,34,-0.0175,3.0,2.59,2.2
333,Simon Holmstrom,NYI,F,mid,35,-0.0177,2.0,2.56,2.05
334,Andrew Copp,DET,F,lo,25,-0.0203,2.0,2.57,2.16
335,Marcus Foligno,MIN,F,mid,30,-0.0209,1.0,1.93,1.98
336,Jiri Kulich,BUF,F,lo,35,-0.0215,1.0,2.79,3.02
