rank,player,team,position,tier,on_ice_ga,rate,pct_in_tier,on_ice_xga60,ga_per60
28,Mason Lohrei,BOS,D,mid,29,0.1977,89.0,2.94,1.61
29,Thomas Chabot,OTT,D,lo,57,0.1976,87.0,2.45,3.31
30,Artyom Levshunov,CHI,D,lo,57,0.1976,86.0,3.44,3.52
31,Evan Bouchard,EDM,D,hi,68,0.1974,81.0,2.69,2.83
32,Jake Middleton,MIN,D,mid,53,0.1973,88.0,2.55,2.27
33,Charlie McAvoy,BOS,D,mid,56,0.1972,86.0,2.92,2.56
34,Adam Larsson,SEA,D,hi,59,0.1971,80.0,2.97,2.58
35,Matt Grzelcyk,CHI,D,lo,43,0.1969,84.0,3.03,2.66
36,Nikita Zadorov,BOS,D,hi,39,0.1967,78.0,2.93,2.07
37,Spencer Stastney,EDM,D,lo,32,0.1961,83.0,2.6,2.33
38,Trevor van Riemsdyk,WSH,D,lo,33,0.1961,81.0,2.72,2.3
39,Wyatt Kaiser,CHI,D,mid,55,0.196,84.0,2.93,3.02
40,Brenden Dillon,NJD,D,mid,55,0.1958,83.0,2.59,3.0
41,Troy Stecher,TOR,D,lo,42,0.1956,79.0,2.94,3.1
42,Conor Timmins,BUF,D,lo,32,0.1954,78.0,2.87,3.03
43,Joel Edmundson,LAK,D,mid,41,0.1954,81.0,2.53,2.0
44,K'Andre Miller,CAR,D,hi,71,0.1953,77.0,2.39,2.79
45,J.J. Moser,TBL,D,hi,49,0.1953,75.0,2.55,2.01
46,Brent Burns,COL,D,mid,51,0.1952,80.0,2.58,2.13
47,Radko Gudas,ANA,D,lo,32,0.1951,76.0,2.84,2.7
48,Ben Chiarot,DET,D,hi,66,0.195,73.0,3.11,2.71
49,Rasmus Andersson,CGY,D,hi,73,0.1947,72.0,2.63,2.72
50,Kaiden Guhle,MTL,D,lo,35,0.1947,75.0,2.83,2.09
51,Nikolas Matinpalo,OTT,D,lo,27,0.1946,73.0,2.32,2.4
52,Scott Mayfield,NYI,D,mid,49,0.1945,78.0,2.78,2.68
53,Jacob Bryson,WPG,D,lo,26,0.1943,71.0,2.48,3.42
54,Justin Faulk,STL,D,hi,57,0.1943,70.0,2.67,2.69
55,Axel Sandin-Pellikka,DET,D,lo,49,0.1942,70.0,3.04,3.1
56,Dmitry Orlov,SJS,D,hi,71,0.1941,69.0,2.82,3.08
57,Dougie Hamilton,NJD,D,mid,50,0.1941,77.0,2.56,2.44
58,Mikey Anderson,LAK,D,hi,54,0.1938,67.0,2.44,2.0
59,Jamie Oleksiak,SEA,D,mid,42,0.1938,75.0,2.46,2.1
60,Brian Dumoulin,LAK,D,mid,44,0.1938,73.0,2.43,2.03
61,Cale Makar,COL,D,mid,51,0.1937,72.0,2.65,1.94
62,Connor Murphy,CHI,D,mid,47,0.1937,70.0,2.38,2.28
63,Thomas Harley,DAL,D,mid,56,0.1937,69.0,2.78,2.37
64,Shea Theodore,VGK,D,mid,53,0.1936,67.0,2.28,1.92
65,Ian Moore,ANA,D,lo,39,0.1934,68.0,2.51,2.71
66,Elias Pettersson,VAN,D,lo,47,0.1934,67.0,3.28,3.02
67,Drew Doughty,LAK,D,hi,51,0.1933,66.0,2.25,1.98
68,Miro Heiskanen,DAL,D,hi,55,0.1932,64.0,2.25,2.08
69,Alex Vlasic,CHI,D,hi,65,0.1932,62.0,3.22,2.93
70,Tony DeAngelo,NYI,D,mid,51,0.1932,66.0,3.07,2.47
71,Ivan Provorov,CBJ,D,hi,62,0.1932,61.0,2.57,2.37
72,Jeremy Lauzon,VGK,D,lo,54,0.1931,65.0,2.33,2.88
73,Darren Raddysh,TBL,D,mid,54,0.1929,64.0,2.5,2.39
74,Logan Mailloux,STL,D,lo,47,0.1926,63.0,2.69,2.88
75,Nick Perbix,NSH,D,mid,55,0.1926,62.0,2.95,3.07
76,Jonathan Aspirot,BOS,D,lo,33,0.1926,62.0,2.85,1.85
77,Noah Dobson,MTL,D,hi,73,0.1924,59.0,3.02,2.77
78,Mattias Ekholm,EDM,D,hi,62,0.1924,58.0,2.65,2.81
79,Bowen Byram,BUF,D,hi,72,0.1923,56.0,2.81,2.73
80,Shayne Gostisbehere,CAR,D,lo,38,0.1922,60.0,2.47,2.54
81,Cam Fowler,STL,D,hi,63,0.192,55.0,2.72,2.65
82,Alexandre Carrier,MTL,D,mid,66,0.192,61.0,2.83,2.78
83,Mike Matheson,MTL,D,hi,73,0.1919,53.0,3.03,2.54
84,Artem Zub,OTT,D,hi,45,0.1919,52.0,2.26,2.14
85,Kris Letang,PIT,D,mid,63,0.1919,59.0,2.9,2.68
86,Aaron Ekblad,FLA,D,mid,52,0.1919,58.0,2.82,2.89
87,Tyler Tucker,STL,D,lo,47,0.1919,59.0,2.43,3.38
88,Zach Werenski,CBJ,D,hi,65,0.1919,50.0,2.54,2.55
89,Philip Broberg,STL,D,hi,56,0.1918,48.0,2.51,2.33
90,Filip Hronek,VAN,D,hi,63,0.1918,47.0,3.0,2.62
91,Colton Parayko,STL,D,hi,58,0.1918,45.0,2.37,2.59
92,Neal Pionk,WPG,D,lo,34,0.1917,57.0,2.93,2.08
93,Drew Helleson,ANA,D,lo,50,0.1917,56.0,2.99,3.13
94,Niko Mikkola,FLA,D,mid,47,0.1916,56.0,2.54,2.36
95,Vince Dunn,SEA,D,hi,55,0.1916,44.0,2.95,2.48
96,Jalen Chatfield,CAR,D,mid,63,0.1915,55.0,2.73,2.54
97,Samuel Girard,COL,D,lo,35,0.1915,54.0,2.39,2.21
98,Nicolas Hague,NSH,D,lo,47,0.1914,52.0,2.83,2.8
99,Dante Fabbro,CBJ,D,mid,47,0.1914,53.0,2.72,2.6
100,Yan Kuznetsov,CGY,D,lo,40,0.1913,51.0,3.11,2.83
101,Kaedan Korczak,VGK,D,mid,49,0.1912,52.0,2.09,2.23
102,Roman Josi,NSH,D,mid,66,0.1911,50.0,2.89,3.08
103,Josh Manson,COL,D,mid,42,0.191,48.0,2.35,2.13
104,Ryan McDonagh,TBL,D,lo,29,0.191,49.0,2.35,2.3
105,Jayden Struble,MTL,D,lo,26,0.1909,48.0,2.68,2.25
106,Haydn Fleury,WPG,D,lo,31,0.1909,46.0,3.06,4.19
107,John Carlson,WSH,D,mid,64,0.1907,47.0,2.84,2.52
108,Marcus Pettersson,VAN,D,hi,66,0.1906,42.0,2.84,3.06
109,Arber Xhekaj,MTL,D,lo,29,0.1905,44.0,2.65,2.6
110,Jonas Siegenthaler,NJD,D,hi,56,0.1905,41.0,2.69,2.69
111,Jeff Petry,FLA,D,lo,42,0.1903,43.0,2.32,3.15
112,Matthew Schaefer,NYI,D,hi,58,0.1902,39.0,2.9,2.28
113,Darnell Nurse,EDM,D,hi,66,0.1901,38.0,2.67,2.7
114,Quinn Hughes,MIN,D,hi,76,0.19,36.0,2.75,3.06
115,Jonas Brodin,MIN,D,mid,28,0.1899,45.0,2.27,1.76
116,Brady Skjei,NSH,D,hi,57,0.1899,34.0,2.8,2.65
117,Parker Wotherspoon,PIT,D,hi,58,0.1898,33.0,2.74,2.51
118,Brandon Carlo,TOR,D,lo,41,0.1898,41.0,3.05,3.07
119,Adam Pelech,NYI,D,hi,47,0.1897,31.0,2.64,2.19
120,Damon Severson,CBJ,D,mid,48,0.1896,44.0,2.37,2.32
121,Brandon Montour,SEA,D,mid,47,0.1896,42.0,2.69,2.43
122,Josh Morrissey,WPG,D,hi,66,0.1895,30.0,2.64,2.31
123,Nick Blankenburg,NSH,D,lo,38,0.1893,40.0,2.58,2.76
124,Sam Malinski,COL,D,hi,32,0.1893,28.0,2.17,1.41
125,Mattias Samuelsson,BUF,D,hi,58,0.1893,27.0,2.73,2.29
126,Martin Fehérváry,WSH,D,mid,46,0.1892,41.0,2.83,2.26
127,Matthew Robertson,NYR,D,mid,41,0.1892,39.0,2.56,2.53
128,Connor Clifton,PIT,D,lo,28,0.1892,38.0,2.43,2.23
129,MacKenzie Weegar,CGY,D,hi,54,0.1891,25.0,2.89,3.23
130,Jake Walman,EDM,D,lo,54,0.1891,37.0,3.07,3.56
131,Erik Cernak,TBL,D,lo,41,0.1889,35.0,2.31,2.81
132,Charle-Edouard D'Astous,TBL,D,mid,54,0.1889,38.0,2.29,2.86
133,Jaccob Slavin,CAR,D,lo,40,0.1888,33.0,2.32,2.26
134,Sam Dickinson,SJS,D,lo,51,0.1888,32.0,2.88,3.11
135,Ben Hutton,VGK,D,lo,34,0.1888,30.0,2.42,2.84
136,Tyler Myers,VAN,D,mid,64,0.1888,36.0,3.0,3.18
137,Louis Crevier,CHI,D,mid,50,0.1887,34.0,3.17,2.85
138,Zeev Buium,VAN,D,mid,50,0.1884,33.0,3.07,2.8
139,Esa Lindell,DAL,D,hi,50,0.1882,23.0,2.19,1.96
140,Mario Ferraro,SJS,D,hi,60,0.188,22.0,2.72,2.53
141,Hampus Lindholm,BOS,D,mid,47,0.1878,31.0,2.64,2.54
142,Nick Jensen,OTT,D,lo,48,0.1877,29.0,2.53,3.38
143,Moritz Seider,DET,D,hi,55,0.1876,20.0,2.32,2.17
144,Nick Seeler,PHI,D,mid,47,0.1876,30.0,2.36,2.32
145,Zach Whitecloud,VGK,D,hi,49,0.1876,19.0,2.8,2.61
146,Jordan Spence,OTT,D,mid,47,0.1876,28.0,2.02,2.13
147,Brett Kulak,EDM,D,hi,55,0.1875,17.0,2.68,2.32
148,Simon Nemec,NJD,D,mid,54,0.1873,27.0,2.8,3.19
149,Andrew Peeke,BOS,D,mid,44,0.1872,25.0,2.89,2.46
150,Jake Sanderson,OTT,D,mid,37,0.1872,23.0,2.15,2.11
151,Jacob Trouba,ANA,D,hi,75,0.1871,16.0,2.96,2.88
152,Ty Emberson,EDM,D,lo,31,0.1871,27.0,2.42,2.01
153,Emil Lilleberg,TBL,D,lo,33,0.1871,25.0,2.41,2.21
154,Alexander Petrovic,DAL,D,lo,30,0.187,24.0,2.77,2.5
155,Ryan Shea,PIT,D,mid,55,0.1868,22.0,2.82,2.6
156,Pavel Mintyukov,ANA,D,mid,53,0.1868,20.0,2.99,2.74
157,Noah Juulsen,PHI,D,lo,25,0.1867,22.0,2.51,2.46
158,Donovan Sebrango,FLA,D,lo,32,0.1861,21.0,2.82,3.21
159,Joel Hanley,CGY,D,lo,32,0.1861,19.0,2.41,2.24
160,Philippe Myers,TOR,D,lo,26,0.1861,17.0,2.82,3.33
161,Denton Mateychuk,CBJ,D,mid,44,0.1861,19.0,2.62,2.39
162,Vincent Desharnais,SJS,D,lo,27,0.1861,16.0,2.33,2.2
163,Jamie Drysdale,PHI,D,hi,58,0.1859,14.0,2.43,2.32
164,Adam Wilsby,NSH,D,lo,35,0.1858,14.0,2.67,2.35
165,Tyler Kleven,OTT,D,lo,37,0.1857,13.0,2.18,2.35
166,Rasmus Ristolainen,PHI,D,lo,31,0.1857,11.0,2.34,2.19
167,Jared Spurgeon,MIN,D,mid,45,0.1857,17.0,2.42,1.78
168,Brayden McNabb,VGK,D,mid,54,0.1855,16.0,2.27,2.36
169,Lane Hutson,MTL,D,hi,69,0.1849,12.0,2.58,2.23
170,Uvis Balinskis,FLA,D,lo,39,0.1849,10.0,2.62,2.82
171,Dylan Samberg,WPG,D,mid,42,0.1848,14.0,2.43,2.17
172,Kevin Bahl,CGY,D,hi,54,0.1845,11.0,3.05,2.61
173,Logan Stanley,WPG,D,mid,47,0.1845,12.0,2.9,2.39
174,Nick Leddy,SJS,D,lo,25,0.1845,8.0,2.84,3.24
175,Luke Hughes,NJD,D,mid,47,0.1844,11.0,2.82,2.4
176,Pierre-Olivier Joseph,VAN,D,lo,25,0.1841,6.0,2.68,4.15
177,Sean Walker,CAR,D,hi,76,0.1837,9.0,2.36,2.68
178,Ryan Pulock,NYI,D,mid,40,0.1836,9.0,2.92,2.1
179,Travis Sanheim,PHI,D,hi,69,0.1829,8.0,2.36,2.44
180,Olen Zellweger,ANA,D,mid,46,0.1824,8.0,2.92,2.76
181,Will Borgen,NYR,D,mid,41,0.1824,6.0,2.59,2.33
182,Alexander Nikishin,CAR,D,mid,48,0.1816,5.0,2.62,2.12
183,Shakir Mukhamadullin,SJS,D,lo,37,0.1816,5.0,2.66,2.57
184,Erik Karlsson,PIT,D,mid,58,0.1815,3.0,2.77,2.5
185,Noah Hanifin,VGK,D,hi,65,0.1813,6.0,2.24,2.45
186,Oliver Ekman-Larsson,TOR,D,hi,65,0.181,5.0,2.89,3.12
187,Sam Rinzel,CHI,D,lo,34,0.1806,3.0,3.15,2.81
188,Justin Barron,NSH,D,lo,29,0.18,2.0,2.61,2.51
189,Simon Benoit,TOR,D,mid,48,0.18,2.0,2.91,2.98
190,Vladislav Gavrikov,NYR,D,hi,56,0.1799,3.0,2.46,2.32
191,Braden Schneider,NYR,D,hi,54,0.1763,2.0,2.71,2.69
