player_id,team_id,toi,schedule_adjustment,season_label
8471392,19,56207,0.0004708497358345878,2010-11
8471482,29,28215,-0.0010896110669457097,2010-11
8474569,18,55742,-0.0007288478595971673,2010-11
8475791,22,57527,-0.001643768907716257,2010-11
8474040,22,55691,-0.001966152550534099,2010-11
8474519,2,58921,-0.0023681184517516446,2010-11
8468846,15,23304,0.00045578243619835435,2010-11
8470612,24,66906,-0.0027589365543536754,2010-11
8460492,27,47210,-0.0007655542463254209,2010-11
8471709,28,80717,0.005640300758294442,2010-11
8470201,17,49320,0.0006771602302845084,2010-11
8467463,23,61337,0.003624641529479125,2010-11
8467856,17,59911,-0.001083508718140717,2010-11
8470176,14,53968,0.0023566784502589127,2010-11
8467876,23,71951,0.005033445559936751,2010-11
8470207,10,23086,-0.0025088554966167637,2010-11
8467096,28,84791,0.005326858073896696,2010-11
8471208,26,15009,0.006344028546187599,2010-11
8471338,28,47055,0.004815137378019091,2010-11
8465210,14,72410,0.001798618027893075,2010-11
8458541,20,31522,0.0055491855859362395,2010-11
8474001,21,27192,-0.0014578475833899082,2010-11
8470803,30,58911,-0.001908577724010014,2010-11
8459053,27,76545,-0.0006279064044250735,2010-11
8471232,27,52613,-0.0008998650907069927,2010-11
8468482,28,70682,0.004465501833417676,2010-11
8473546,2,54692,-0.005122862435144799,2010-11
8471234,3,25739,-0.0016671372366230555,2010-11
8459596,30,65802,-0.0024423633830299896,2010-11
8470273,12,37045,-0.003360835561787409,2010-11
8468504,19,51510,-0.0005762474416681295,2010-11
8465059,15,37045,-0.00013278841557606835,2010-11
8470672,21,65283,0.005487141976623782,2010-11
8464975,4,66801,-0.001036464266755947,2010-11
8460542,1,63217,-0.0008889302733580818,2010-11
8470257,19,62757,-0.001314461992152871,2010-11
8470626,25,71279,0.0008226550190932673,2010-11
8466142,14,22105,0.0021208268482132077,2010-11
8473592,1,23239,-0.004717171705016019,2010-11
8459429,1,47336,-0.001988040919769545,2010-11
8462535,4,21275,0.0019003187604381697,2010-11
8471680,22,29478,-0.0040421706926463685,2010-11
8470596,6,64394,-0.0008781992133090117,2010-11
8456283,21,40762,0.0017516456256551156,2010-11
8473563,15,67961,-0.0013117723309709203,2010-11
8471811,18,30885,-0.00008599216800562464,2010-11
8473492,24,25276,-0.0028101569473372107,2010-11
8471976,8,24746,-0.0008848709401085339,2010-11
8474218,28,67374,0.004907927657122474,2010-11
8465185,26,59537,0.004056010815723121,2010-11
8469485,7,27777,-0.007379834848425282,2010-11
8470110,25,86350,-0.0006510121986181362,2010-11
8459004,7,16157,-0.0033859020869348275,2010-11
8470039,15,15197,0.0028560841029896694,2010-11
8469459,30,57727,-0.003707166809400887,2010-11
8468505,25,59864,-0.0006264411239728935,2010-11
8474094,18,15969,-0.00017536232915016725,2010-11
8467580,2,32577,-0.013009781846204571,2010-11
8471231,24,17065,-0.0009583274530119934,2010-11
8469770,15,13604,-0.0016747140632692966,2010-11
8467881,27,59126,-0.002018256497032287,2010-11
8470144,2,49157,-0.005718541721524916,2010-11
8460555,22,33186,-0.006909701664775374,2010-11
8470151,20,91137,0.006798014496609662,2010-11
8469626,23,33534,0.007043551695881409,2010-11
8464981,20,69858,0.0072237975184979725,2010-11
8465166,5,42632,-0.0016604186653505601,2010-11
8466140,20,64527,0.0074654223997928535,2010-11
8474613,3,63472,0.0009320986835212679,2010-11
8474551,4,64720,-0.0008090994224362686,2010-11
8471476,21,62118,0.001275901475846598,2010-11
8467925,14,56285,0.00174673703786786,2010-11
8460720,11,36518,-0.004261072795692189,2010-11
8469591,7,51140,-0.0009803852633978915,2010-11
8473537,16,47647,0.0032967203354197496,2010-11
8471702,25,34139,0.0013985818507150612,2010-11
8471241,25,43890,-0.00013161357357945695,2010-11
8459442,24,62717,-0.004166667508153688,2010-11
8462225,9,58985,-0.002884377903490054,2010-11
8470324,8,34808,0.004820037473422029,2010-11
8471768,8,30311,0.00011135355482272512,2010-11
8466182,1,92506,-0.001560543460270942,2010-11
8465200,10,58502,-0.004360458510666246,2010-11
8470760,29,69863,0.00030593732982578354,2010-11
8469455,9,51476,-0.00100079582122764,2010-11
8460567,29,36925,0.0006703050187219957,2010-11
8469544,16,62692,0.0015955540285937768,2010-11
8458525,1,50818,0.0006760870884289141,2010-11
8474189,8,48992,-0.001177323652523086,2010-11
8469492,29,76070,-0.000394572062070597,2010-11
8470617,4,63091,-0.0014715754427138406,2010-11
8459462,13,44818,0.0039053200126150833,2010-11
8471677,26,84728,0.0019180539471184942,2010-11
8466251,15,55552,-0.0017755005160840858,2010-11
8459444,17,66810,0.0017215682810694968,2010-11
8474125,10,55882,-0.001539354814478039,2010-11
8475171,27,36550,0.0013095525029876334,2010-11
8474618,30,16269,-0.007885036750056865,2010-11
8470649,30,14592,-0.002843479789635857,2010-11
8467332,12,15361,-0.006203874836414697,2010-11
8468520,22,57389,-0.0034606110263481586,2010-11
8469670,9,12323,-0.014729876335631617,2010-11
8474564,14,70486,0.0028858301505974267,2010-11
8469623,30,42154,-0.0014254349812793197,2010-11
8475690,23,22658,0.0025974739107425407,2010-11
8468083,17,70566,0.0014529953497778294,2010-11
8468224,3,48951,0.004685717362706149,2010-11
8470685,18,27159,-0.0016102027531455074,2010-11
8467899,30,67506,-0.0017288268056076383,2010-11
8470713,27,15006,0.0009671306528897333,2010-11
8473700,21,64199,0.002450076648207819,2010-11
8475150,6,14243,-0.010571252399259956,2010-11
8473432,29,52093,0.00024224803859019352,2010-11
8474153,13,21585,-0.005093688567293777,2010-11
8468778,10,13838,-0.006649007775455932,2010-11
8474137,12,12578,-0.002682368877972156,2010-11
8471187,10,26446,-0.0007166854621451472,2010-11
8470620,23,37819,0.004605930400875355,2010-11
8468535,29,65323,-0.00006220039606486106,2010-11
8467351,8,67466,-0.00011904721053831557,2010-11
8471634,9,48199,-0.0016646116995295067,2010-11
8471636,1,21323,-0.003356501453644271,2010-11
8470041,29,61801,-0.0006501180236151285,2010-11
8468927,7,71915,-0.0012208603738016704,2010-11
8470920,1,58213,-0.0008985049836634087,2010-11
8464962,17,68650,0.0022246332342225512,2010-11
8471697,13,17024,-0.005060328039533693,2010-11
8471742,18,61239,0.0012631344274208253,2010-11
8464966,27,77931,0.0008686298494606915,2010-11
8471705,20,13690,-0.00978655750061228,2010-11
8469622,28,66288,0.0037692211502295186,2010-11
8471483,29,17307,0.0005070975721727316,2010-11
8467967,9,41718,0.0033868815262863023,2010-11
8471707,5,15578,-0.006993376110118504,2010-11
8471657,21,38560,0.003420362956446606,2010-11
8475185,1,18916,-0.0009237192380366023,2010-11
8469759,27,51173,0.0004418909403804604,2010-11
8471245,16,46992,0.0027169455576248657,2010-11
8469619,6,88938,-0.0009380573331058614,2010-11
8470230,6,25638,0.003431436809134489,2010-11
8459640,7,49528,-0.0007335979306359382,2010-11
8473449,2,29190,-0.002217392003419818,2010-11
8466148,16,56162,0.0011888439250963751,2010-11
8474184,13,47381,-0.0025484459045226823,2010-11
8462077,7,51673,0.00014067060660529878,2010-11
8474582,1,36236,0.0039200632945002815,2010-11
8466035,13,18087,-0.006083334939219983,2010-11
8458537,27,58094,0.0010759372378038924,2010-11
8468500,3,30572,0.0031657716125551706,2010-11
8468162,18,57327,0.0013478796706380802,2010-11
8475175,22,62582,-0.0016593316526852609,2010-11
8468639,21,75593,0.0009766292625038317,2010-11
8467502,20,16627,0.014417540210045241,2010-11
8466285,16,71469,0.0014966569512989217,2010-11
8471385,20,24458,0.013442316818643675,2010-11
8468700,7,58813,-0.0005848799553042381,2010-11
8474567,11,73903,-0.0010757693645730014,2010-11
8462196,25,83404,-0.0012860053838516818,2010-11
8458943,13,32977,-0.001352139730551447,2010-11
8468483,3,50925,0.002282006648900379,2010-11
8471686,3,87023,0.0025875664617331386,2010-11
8458938,8,79785,0.000271578016809407,2010-11
8470299,3,38240,0.003642908971776149,2010-11
8470280,11,24008,-0.006676221061167315,2010-11
8462176,11,44779,-0.005245231032964869,2010-11
8471681,16,30401,0.0028680922007357206,2010-11
8474031,19,24735,0.0030443472930453317,2010-11
8446485,17,26739,-0.002044973432898958,2010-11
8465042,24,78634,-0.0024531761914260244,2010-11
8467334,23,52385,0.003441814634433429,2010-11
8470543,5,50729,-0.0013110674038140653,2010-11
8473604,16,71555,0.001188957798040415,2010-11
8460527,16,17889,-0.0013920161193343137,2010-11
8469684,2,38042,-0.005919022535390391,2010-11
8471388,7,28585,-0.002999265611580589,2010-11
8469820,2,40694,-0.005204389395000816,2010-11
8467329,14,52118,0.002490864707702877,2010-11
8467831,8,43213,0.00006963464227347296,2010-11
8469665,11,78996,-0.0040199618792043125,2010-11
8473933,5,38259,-0.000511677302519196,2010-11
8468493,11,74101,-0.003938380737045524,2010-11
8470654,24,13234,0.0015170463602517902,2010-11
8470828,11,73915,-0.0038186060430771065,2010-11
8469547,18,37570,0.0018334639856028134,2010-11
8469465,23,65166,0.002020005954190668,2010-11
8470611,15,32147,0.0003205408639854808,2010-11
8470086,13,23550,-0.009331238619793902,2010-11
8469992,24,26497,-0.005565201327234933,2010-11
8466181,29,30763,-0.00007378282912554328,2010-11
8462041,13,43354,0.00017914864672243866,2010-11
8467519,25,63113,0.0008682381437159475,2010-11
8465024,2,20051,-0.009720261401921103,2010-11
8468674,5,48104,0.00023639062935538465,2010-11
8473514,2,28430,-0.0049081946805392025,2010-11
8475166,2,69544,-0.004914618377858127,2010-11
8458951,9,67070,-0.00009399942438206923,2010-11
8459670,4,71843,-0.0009926591745255094,2010-11
8462042,20,77767,0.006194942823057214,2010-11
8474013,19,24092,0.0007066032881051784,2010-11
8466371,30,54924,-0.0013520741678023827,2010-11
8468484,27,14407,-0.012456478778789297,2010-11
8474565,19,76360,0.0009077598329131615,2010-11
8467370,18,23634,0.00043994957600624826,2010-11
8467844,24,60011,-0.0024679426803449673,2010-11
8471697,11,37914,-0.0061493989610300285,2010-11
8471761,7,45046,-0.005262020215207973,2010-11
8473646,12,13151,-0.0003386543785776228,2010-11
8473533,5,36291,-0.00380830141202601,2010-11
8470662,22,29672,-0.004969556189948745,2010-11
8471299,9,39227,0.0042043693575279035,2010-11
8470839,18,66084,0.0010799732700075095,2010-11
8473544,29,58341,0.0001273199168360472,2010-11
8474586,22,57373,-0.0029588238050891618,2010-11
8469460,10,53153,-0.004967001267237785,2010-11
8464977,1,64544,-0.002149128661532149,2010-11
8468542,5,74746,-0.00177744216877669,2010-11
8468526,26,61642,0.0031345107587662964,2010-11
8465122,14,67703,0.0028388162960631663,2010-11
8473512,4,65398,-0.0009561951213306153,2010-11
8470687,22,13472,-0.004448234510577176,2010-11
8467332,13,51815,0.0012855388400687263,2010-11
8460504,29,23216,-0.0013513571476027639,2010-11
8468504,7,17322,-0.00011893322732678432,2010-11
8467400,10,59065,-0.004055369789185443,2010-11
8468498,5,60675,-0.0027261882775256718,2010-11
8473580,1,17268,-0.008158624168991841,2010-11
8471426,16,57521,0.0011142697999503817,2010-11
8473914,5,43130,0.0006114295986535832,2010-11
8471309,17,62569,0.0008693890954234928,2010-11
8473485,21,28971,-0.0027015938580340283,2010-11
8474068,27,37319,-0.006145876423684083,2010-11
8469467,30,41101,-0.0007289856661698607,2010-11
8470774,2,43268,-0.0022372199029452107,2010-11
8470886,30,49268,-0.002315708655960744,2010-11
8471887,18,60313,0.001149076727278428,2010-11
8471766,29,33126,0.0025975967297977454,2010-11
8471331,21,51092,0.006584149072622265,2010-11
8470169,6,53716,-0.0012534540503645328,2010-11
8459457,1,24364,-0.0013183119222173834,2010-11
8475692,3,28013,-0.000990464950501374,2010-11
8468172,3,50018,0.0032023567070080393,2010-11
8472370,16,23164,0.00844024594151816,2010-11
8474590,15,82601,-0.00172477000054523,2010-11
8470159,15,37449,-0.0021815202956880905,2010-11
8467890,19,62023,-0.00020902648137731658,2010-11
8471234,27,26750,0.01062186567804015,2010-11
8470750,10,15181,-0.0030038947993623736,2010-11
8474149,13,27929,-0.006758798949877189,2010-11
8468085,27,59396,-0.0004352634444042085,2010-11
8466216,1,33379,0.0008788646758695686,2010-11
8465050,27,64832,-0.001072878750783763,2010-11
8474685,29,24754,-0.0019899094564793207,2010-11
8472394,26,12676,-0.001678172663086549,2010-11
8475172,10,22205,-0.002150132281186682,2010-11
8470614,11,17553,0.0003484870962734757,2010-11
8471185,20,57935,0.005773850864912972,2010-11
8470867,12,18519,-0.0036647218833608546,2010-11
8471514,11,48026,-0.004990292537202252,2010-11
8470156,10,32136,-0.002123628919742576,2010-11
8471958,3,87118,0.0016113788670285981,2010-11
8469457,13,63815,-0.00016092487066442042,2010-11
8471873,29,47432,-0.0011970030461507996,2010-11
8470329,16,18589,-0.008601614326814224,2010-11
8471371,10,24876,-0.006385198401986416,2010-11
8475794,6,47513,-0.00015889307008462244,2010-11
8469531,12,54551,-0.004318737277886931,2010-11
8473548,10,72677,-0.0030874081633608655,2010-11
8460556,11,21877,-0.004804712802201978,2010-11
8459587,24,44141,-0.0013036728108531644,2010-11
8473412,11,60785,-0.003668879401981568,2010-11
8473525,22,66120,0.0002565242192955801,2010-11
8473504,30,53610,-0.00139975024331548,2010-11
8464957,18,39667,-0.000056237376542440725,2010-11
8471362,10,70096,-0.003230989662144037,2010-11
8470595,12,71140,-0.0031335834113685357,2010-11
8474566,29,13289,0.0005847684857901119,2010-11
8465005,1,64450,-0.0011329475359922448,2010-11
8473962,14,53201,0.0026805787642159014,2010-11
8474574,7,75895,-0.0008363564262175245,2010-11
8470729,19,19110,-0.004614022996612319,2010-11
8460503,14,64995,0.002005192070677442,2010-11
8472382,1,88420,-0.0009928311145365497,2010-11
8471274,5,52433,-0.0018490937281667424,2010-11
8474059,22,37582,0.0008595025011361735,2010-11
8471678,8,49713,0.0010998682218437798,2010-11
8471214,15,74220,-0.0015226508849088523,2010-11
8471748,1,19500,-0.00459721912295506,2010-11
8470273,20,14966,0.002500416747017411,2010-11
8470054,23,52864,0.003462146997959293,2010-11
8473485,19,22589,0.002692246829282069,2010-11
8471669,21,64846,0.0023254991876305474,2010-11
8474716,30,40884,0.00037053556461343084,2010-11
8474612,2,60718,-0.004575968374710676,2010-11
8471685,26,66876,0.0010907392686208802,2010-11
8459462,3,13213,0.0023222427540952567,2010-11
8470123,19,15704,0.0033843385770472786,2010-11
8468485,23,54979,0.005050030197705693,2010-11
8469508,21,17620,0.01215151539411234,2010-11
8473534,19,64294,-0.0013022811053167522,2010-11
8469508,19,45484,-0.0012996153778011045,2010-11
8467338,20,66269,0.006394163031477406,2010-11
8458543,16,25420,0.0017278712112331442,2010-11
8459687,28,26214,0.005910725248168818,2010-11
8471810,12,13802,-0.004628160630498824,2010-11
8467412,26,38787,0.003616664020481988,2010-11
8459424,4,44874,-0.0005524614744954406,2010-11
8474646,24,40611,-0.001148847966246777,2010-11
8457981,24,59793,-0.0043183960351009815,2010-11
8470607,16,89417,0.0011619481671477777,2010-11
8471339,3,47792,0.003555655247137047,2010-11
8471683,9,44067,-0.0023803068630814397,2010-11
8469480,25,62325,-0.002396726898901605,2010-11
8473446,21,23304,0.011058191967432417,2010-11
8459492,3,20912,-0.0011861616048620953,2010-11
8467370,9,44439,0.0018681012382968272,2010-11
8470655,19,70865,-0.0009813042845094886,2010-11
8470283,10,41052,-0.0023170943985489035,2010-11
8471276,6,63995,-0.00015818449702989854,2010-11
8458529,9,42798,0.0042284009655536876,2010-11
8471514,6,17052,0.0007260950233974107,2010-11
8471699,22,64200,-0.0014428832538133818,2010-11
8470640,4,85840,-0.00034410747655890396,2010-11
8473564,16,22123,-0.001986632347989542,2010-11
8466138,28,68988,0.004369028262436227,2010-11
8474291,15,16918,-0.006192960930505156,2010-11
8470105,27,44250,0.002910409484044331,2010-11
8471240,15,70415,-0.0018894499613607272,2010-11
8471274,25,25603,-0.004139086873011044,2010-11
8470289,11,20166,-0.005576944393997105,2010-11
8468501,1,53263,0.0029372625277182033,2010-11
8470121,26,59955,0.001462969613217413,2010-11
8458361,2,13158,-0.005855513911907417,2010-11
8475181,16,36940,0.00195440684754845,2010-11
8470597,4,38662,-0.003250145759482191,2010-11
8475784,12,62559,-0.002982637614306269,2010-11
8471283,3,57581,0.0012363343721703691,2010-11
8475167,14,76437,0.0018789267177386484,2010-11
8465978,6,46842,-0.0003467622048675075,2010-11
8473574,13,32649,-0.0018829068068715918,2010-11
8472355,1,45238,-0.00419218994250652,2010-11
8470697,21,32851,0.002180197363405674,2010-11
8470039,21,19525,0.00014814746133080516,2010-11
8471769,16,75647,0.0005148915167292039,2010-11
8460719,18,31603,-0.002840902690268425,2010-11
8468575,14,55345,0.002713640341141838,2010-11
8471220,13,30399,0.0009261690651198781,2010-11
8471707,25,51786,-0.00021609744828806926,2010-11
8467439,8,52776,0.000820419896438918,2010-11
8462118,6,18148,0.0029718508644281396,2010-11
8467423,22,38432,-0.0018526638513056003,2010-11
8469598,23,68139,0.0062940275594051045,2010-11
8471498,23,58366,0.004614051709565886,2010-11
8465914,18,44024,-0.00009216575956082566,2010-11
8470603,8,64263,-0.0002627841234149936,2010-11
8475105,24,30828,0.0008415937365680516,2010-11
8470614,6,25588,-0.004323630052835855,2010-11
8475179,13,67821,-0.0000895127821894002,2010-11
8474571,27,19163,-0.008091937282709637,2010-11
8474730,21,33366,0.005047639543648467,2010-11
8468518,16,58352,0.0011563560889167252,2010-11
8467514,17,49090,-0.0000754347324449168,2010-11
8469476,12,79898,-0.003487270090984799,2010-11
8469466,22,37826,-0.0026261133125037436,2010-11
8469812,12,67204,-0.003911763474674475,2010-11
8469469,29,63599,0.0006664389653881475,2010-11
8470203,21,15920,-0.0015789059843721533,2010-11
8466144,8,14383,-0.002650188009706386,2010-11
8470601,4,84772,-0.0012146984847197673,2010-11
8468478,13,82185,-0.001966831123495905,2010-11
8474681,26,13586,0.0031971924897674663,2010-11
8469470,19,56875,0.0008780820877454734,2010-11
8471807,25,46765,-0.0024293900117093262,2010-11
8470609,13,43229,0.001232398911875422,2010-11
8465951,5,47368,-0.0006084403509752462,2010-11
8470778,17,37592,0.0006519457124256567,2010-11
8465025,5,25090,0.0011083017735175394,2010-11
8473473,6,64183,-0.0005279023121233602,2010-11
8474157,8,28855,-0.0003688871660301756,2010-11
8466215,12,82125,-0.003022443106524598,2010-11
8468213,22,55434,-0.00004599226502459777,2010-11
8471693,17,36065,0.0008226182640335274,2010-11
8457063,17,77229,0.0007339953360148026,2010-11
8470834,11,87298,-0.0038320566671887673,2010-11
8471279,29,19208,0.00023610716721863653,2010-11
8470280,28,18221,0.0008253724261525195,2010-11
8469501,11,55029,-0.004730234702270231,2010-11
8467943,20,48694,0.0058992296199677306,2010-11
8470724,21,18613,-0.0017463403132629645,2010-11
8468114,28,72063,0.00336100552288635,2010-11
8470302,12,48832,-0.0037296562324321382,2010-11
8469765,14,14042,-0.0010538827852824423,2010-11
8464967,13,66379,-0.0019010654346667056,2010-11
8466158,15,55914,-0.0016715414449750402,2010-11
8458529,5,15218,-0.0008877295541908478,2010-11
8467478,28,43717,0.00713120868009477,2010-11
8473446,19,53232,-0.001778421676108634,2010-11
8465192,29,58560,0.0001469577618644913,2010-11
8473932,4,42863,-0.0014005944303849482,2010-11
8471226,7,46338,-0.0006554644701384241,2010-11
8470613,30,86951,-0.0017623327432518532,2010-11
